id,도로명,열선,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,도로_길이,행정동,도로폭,도로규모,행정구역
2114,퇴계로44길,0,주거지 도로,37.5612443,126.9972338,37.561502,126.9973307,37.56137315,126.99728225,30.8013000168224,필동2가,6m미만,소로,중구
2115,필동로,0,주거지 도로,37.5600897,126.9964137,37.5601313,126.9968983,37.5601105,126.996656,43.83849350421045,필동2가,6m미만,소로,중구
2116,필동로,0,주거지 도로,37.5600897,126.9964137,37.5601676,126.9961066,37.56012865,126.99626015,28.42174468097644,필동2가,6m미만,소로,중구
2117,필동로,0,주거지 도로,37.5600897,126.9964137,37.560768,126.9964457,37.56042885,126.9964297,85.67396348921741,필동2가,6m미만,소로,중구
2118,퇴계로36길,0,주거지 도로,37.5603303,126.9953959,37.5601676,126.9961066,37.56024895,126.99575125,65.21678809784562,필동2가,6m미만,소로,중구
2119,퇴계로36길,0,주거지 도로,37.5603303,126.9953959,37.5604492,126.9949304,37.56038975,126.99516315,43.10920906567312,필동2가,6m미만,소로,중구
2120,퇴계로36가길,0,주거지 도로,37.5603303,126.9953959,37.5586966,126.9954882,37.55951345,126.99544205,182.4690115514209,필동2가,6m미만,소로,중구
2121,퇴계로36가길,0,주거지 도로,37.5561414,126.9953225,37.5561452,126.9956105,37.5561433,126.9954665,25.41643646886336,필동2가,6m미만,소로,중구
2122,퇴계로36가길,0,주거지 도로,37.5561414,126.9953225,37.5561227,126.9949079,37.55613205,126.9951152,36.71218334936592,필동2가,6m미만,소로,중구
2123,퇴계로36가길,0,주거지 도로,37.5561414,126.9953225,37.5569706,126.9954572,37.556556,126.99538985,95.87845887362204,필동2가,6m미만,소로,중구
2124,퇴계로36가길,0,주거지 도로,37.5586966,126.9954882,37.5583524,126.9953196,37.5585245,126.9954039,72.77092904978633,필동2가,6m미만,소로,중구
2125,퇴계로36가길,0,주거지 도로,37.5586966,126.9954882,37.5569706,126.9954572,37.5578336,126.9954727,195.56354300949343,필동2가,6m미만,소로,중구
2126,퇴계로36가길,0,주거지 도로,37.5586966,126.9954882,37.5603303,126.9953959,37.55951345,126.99544205,182.4690115514209,필동2가,6m미만,소로,중구
2127,퇴계로36가길,0,주거지 도로,37.5586966,126.9954882,37.5586257,126.9961148,37.55866115,126.9958015,55.90620512527922,필동2가,6m미만,소로,중구
2128,퇴계로36가길,0,주거지 도로,37.5583524,126.9953196,37.5586966,126.9954882,37.5585245,126.9954039,72.77092904978633,필동2가,6m미만,소로,중구
2129,필동로8길,0,주거지 도로,37.55661,126.9935233,37.5563369,126.9935551,37.55647345,126.9935392,30.49648194107113,필동2가,6m미만,소로,중구
2130,필동로8길,0,주거지 도로,37.55661,126.9935233,37.5567649,126.9925445,37.55668745,126.9930339,94.70817131173597,필동2가,6m미만,소로,중구
2131,퇴계로36나길,0,주거지 도로,37.55661,126.9935233,37.5569706,126.9954572,37.5567903,126.99449025,175.35329018633044,필동2가,6m미만,소로,중구
2132,퇴계로36나길,0,주거지 도로,37.5569706,126.9954572,37.55661,126.9935233,37.5567903,126.99449025,175.3532901863304,필동2가,6m미만,소로,중구
2133,퇴계로36가길,0,주거지 도로,37.5569706,126.9954572,37.5561414,126.9953225,37.556556,126.99538985,95.87845887362204,필동2가,6m미만,소로,중구
2134,퇴계로36가길,0,주거지 도로,37.5569706,126.9954572,37.5586966,126.9954882,37.5578336,126.9954727,195.56354300949343,필동2가,6m미만,소로,중구
2135,퇴계로36가길,0,주거지 도로,37.5561227,126.9949079,37.5561414,126.9953225,37.55613205,126.9951152,36.71218334936592,필동2가,6m미만,소로,중구
2136,필동로,0,3차로,37.5561452,126.9956105,37.5556808,126.9957735,37.555913,126.995692,53.895979954622106,필동2가,6m미만,소로,중구
2137,필동로,0,3차로,37.5561452,126.9956105,37.5586257,126.9961148,37.55738545,126.99586265,280.05881886795504,필동2가,6m미만,소로,중구
2138,퇴계로36가길,0,주거지 도로,37.5561452,126.9956105,37.5561414,126.9953225,37.5561433,126.9954665,25.41643646886336,필동2가,6m미만,소로,중구
2139,필동로8길,1,주거지 도로,37.5559611,126.9931154,37.5549903,126.9947536,37.5554757,126.9939345,214.9217879088868,필동2가,6m미만,소로,중구
2140,필동로8길,1,주거지 도로,37.5559611,126.9931154,37.5567649,126.9925445,37.556363,126.99282995,102.85156051101264,필동2가,6m미만,소로,중구
2141,필동로8길,1,주거지 도로,37.5559611,126.9931154,37.5563369,126.9935551,37.556149,126.99333525,63.84010017250933,필동2가,6m미만,소로,중구
2142,필동로8길,0,주거지 도로,37.5549903,126.9947536,37.5563369,126.9935551,37.5556636,126.99415435,244.4211666801903,예장동,6m미만,소로,중구
2143,필동로8길,0,주거지 도로,37.5549903,126.9947536,37.5559611,126.9931154,37.5554757,126.9939345,214.9217879088868,필동2가,6m미만,소로,중구
2144,필동로8길,0,주거지 도로,37.5549903,126.9947536,37.5550131,126.995497,37.5550017,126.9951253,65.60307217356007,필동2가,6m미만,소로,중구
2145,필동로8길,0,주거지 도로,37.555011,126.99558,37.5550131,126.995497,37.55501205,126.9955385,7.320337735487907,필동2가,6m미만,소로,중구
2146,필동로8길,0,주거지 도로,37.555011,126.99558,37.5549768,126.9961167,37.5549939,126.99584835,47.46420983037319,필동3가,6m미만,소로,중구
2147,필동로6길,0,주거지 도로,37.555011,126.99558,37.5556808,126.9957735,37.5553459,126.99567675,77.08053754571344,필동2가,6m미만,소로,중구
2148,필동로,0,3차로,37.5549768,126.9961167,37.5556808,126.9957735,37.5553288,126.9959451,83.92407127375736,필동2가,6m미만,소로,중구
2149,필동로,0,3차로,37.5549768,126.9961167,37.5528236,126.9967822,37.5539002,126.99644945,264.3010950770744,필동2가,6m미만,소로,중구
2150,필동로8길,0,주거지 도로,37.5549768,126.9961167,37.555011,126.99558,37.5549939,126.99584835,47.46420983037319,필동3가,6m미만,소로,중구
2151,필동로,0,3차로,37.5556808,126.9957735,37.5549768,126.9961167,37.5553288,126.9959451,83.92407127375736,필동2가,6m미만,소로,중구
2152,필동로,0,3차로,37.5556808,126.9957735,37.5561452,126.9956105,37.555913,126.995692,53.895979954622106,필동2가,6m미만,소로,중구
2153,필동로6길,0,주거지 도로,37.5556808,126.9957735,37.555011,126.99558,37.5553459,126.99567675,77.08053754571344,필동2가,6m미만,소로,중구
2154,필동로6길,0,주거지 도로,37.5539011,126.9947834,37.5550131,126.995497,37.55445709999999,126.9951402,152.53285476014813,필동2가,6m미만,소로,중구
2155,필동로8길,0,주거지 도로,37.5550131,126.995497,37.555011,126.99558,37.55501205,126.9955385,7.320337735487907,필동2가,6m미만,소로,중구
2156,필동로8길,1,주거지 도로,37.5550131,126.995497,37.5549903,126.9947536,37.5550017,126.9951253,65.60307217356007,필동2가,6m미만,소로,중구
2157,필동로6길,0,주거지 도로,37.5550131,126.995497,37.5539011,126.9947834,37.55445709999999,126.9951402,152.5328547601481,필동2가,6m미만,소로,중구
2158,퇴계로44길,0,주거지 도로,37.5604997,126.9968008,37.5601313,126.9968983,37.5603155,126.99684955,41.85608278965504,필동2가,6m미만,소로,중구
2159,퇴계로44길,0,주거지 도로,37.5604997,126.9968008,37.5612443,126.9972338,37.560872,126.9970173,101.7006043956822,필동2가,6m미만,소로,중구
2160,서애로,0,주거지 도로,37.5604997,126.9968008,37.5603829,126.9971753,37.5604413,126.99698805,36.70660127956228,필동3가,6m미만,소로,중구
2161,필동로,0,3차로,37.5608332,126.9960666,37.5601676,126.9961066,37.5605004,126.9960866,74.09538306280606,필동2가,6m미만,소로,중구
2162,필동로,0,3차로,37.5608332,126.9960666,37.5615002,126.9960325,37.5611667,126.99604955,74.22800177764269,필동2가,6m미만,소로,중구
