,도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,시작점_고도,종료점_고도,고도의_차이,경사각,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부
83,천호대로,주도로,37.5536011,127.0882185,37.5534728,127.0884141,37.55353695,127.0883163,32.31446838378906,33.06740570068359,0.7529373168945241,1.9269339372370857,,,,944420332,,5,True,
84,천호대로,주도로,37.5556426,127.0830546,37.5551387,127.0843509,37.55539065,127.08370275,18.03408241271973,21.54841423034668,3.5143318176269496,1.5817367011899703,,,,175320268,,5,True,
85,천호대로114길,주거지 도로,37.5556426,127.0830546,37.5555633,127.0830062,37.55560295,127.0830304,18.03408241271973,18.11455726623535,0.0804748535156214,0.4706921874407628,,,,175320458,,,,
86,군자로,3차로,37.557395,127.0786804,37.5573055,127.07862,37.55735025,127.0786502,14.86245155334473,14.86665439605713,0.0042028427124005,0.021335403241119023,,,,37399478,,,,
87,천호대로,주도로,37.557395,127.0786804,37.5570888,127.0794562,37.5572419,127.0790683,14.86245155334473,14.79995918273926,0.0624923706054705,0.04686997710103747,,,,1149812478,,5,True,
88,천호대로,주도로,37.5580747,127.0769544,37.5580132,127.0771187,37.55804395,127.07703655,14.46041297912598,14.3670597076416,0.0933532714843803,0.333957141295213,,,,1149812478,,5,True,
89,면목로,3차로,37.5580747,127.0769544,37.5579482,127.0768805,37.558011449999995,127.07691745,14.46041297912598,14.73758220672607,0.2771692276000905,1.0243598722328482,,,,1149812479,,,,
90,면목로,3차로,37.5580747,127.0769544,37.5582076,127.0770318,37.55814115,127.0769931,14.46041297912598,14.25701999664307,0.2033929824829101,0.7159266591183538,,,,1149812480,,,,
91,동일로,주도로,37.563293,127.0760044,37.5637286,127.076252,37.5635108,127.0761282,14.25532150268555,14.06499481201172,0.1903266906738299,0.2052640332075583,,,,218790207,,,True,
92,동일로,주거지 도로,37.563293,127.0760044,37.5632661,127.0760945,37.56327955,127.07604945,14.25532150268555,14.27626037597656,0.0209388732910102,0.1413711417421904,,,,380764186,,,,
93,동일로,주도로,37.5673628,127.0782525,37.5679131,127.0785682,37.56763795,127.07841035,14.38374519348145,14.35261726379395,0.0311279296875,0.026532330653011908,,,,175357599,,,,
94,동일로74길,주거지 도로,37.5673628,127.0782525,37.567316,127.0783846,37.567339399999994,127.07831855,14.38374519348145,15.099928855896,0.716183662414549,3.214246991967116,,,,380722335,,,,
95,동일로,주도로,37.5673628,127.0782525,37.5661328,127.0774882,37.5667478,127.07787035,14.38374519348145,14.71871662139893,0.3349714279174787,0.125885478497265,,,,1060930647,,,True,
96,,서비스 도로,37.5518293,127.1096747,37.5519147,127.1095343,37.551872,127.1096045,39.81959533691406,40.74166107177734,0.922065734863274,3.3825918215160544,,,parking_aisle,241755317,,,,
97,아차산로,주도로,37.5518293,127.1096747,37.5508616,127.1089575,37.55134545,127.1093161,39.81959533691406,39.72642517089844,0.093170166015625,0.04277323472575815,,,,37394464,,,True,
98,아차산로,주도로,37.5493016,127.1079949,37.5482083,127.1072098,37.54875495,127.10760235,30.20891189575195,21.92812538146973,8.28078651428222,3.3876297570261977,,,,516647750,,,,
99,,서비스 도로,37.5493016,127.1079949,37.5500523,127.107746,37.54967695,127.10787045,30.20891189575195,44.14779663085938,13.938884735107433,9.173954892160452,,,parking_aisle,516647751,,,,
100,아차산로,주도로,37.5493016,127.1079949,37.5503666,127.1087805,37.5498341,127.1083877,30.20891189575195,38.67303085327148,8.464118957519528,3.530526592722009,,,,1210106653,,,True,
101,아차산로,주도로,37.5461477,127.105331,37.5467434,127.1058268,37.54644555,127.1055789,17.72684669494629,17.75009155273438,0.0232448577880894,0.016781897580126624,,,,516647742,,,,
102,아차산로,주도로,37.5461477,127.105331,37.5457441,127.1049887,37.5459459,127.10515985,17.72684669494629,17.39192771911621,0.3349189758300781,0.35482213709778226,,,,975333464,,,,
103,,2차로,37.5461477,127.105331,37.5466618,127.1061289,37.54640475,127.10572995,17.72684669494629,17.57083511352539,0.1560115814208984,0.09861502328990741,,,,37399456,,,True,
104,동일로26길,주거지 도로,37.5455937,127.0659888,37.545567,127.0660686,37.545580349999994,127.0660287,10.84312534332275,10.96155548095703,0.1184301376342791,0.8885329643446561,,,,255631684,,,,
105,동일로,주도로,37.5455937,127.0659888,37.5456852,127.0660422,37.54563945,127.0660155,10.84312534332275,11.03428554534912,0.1911602020263689,0.9768828191778862,,,,1135326939,,,True,
106,동일로30길,주거지 도로,37.547704,127.0671768,37.5476803,127.0672799,37.54769215,127.06722835,11.73221874237061,11.74738121032715,0.0151624679565394,0.09179782049100796,,,,381409375,,,,
107,동일로,주도로,37.547704,127.0671768,37.5477488,127.0672018,37.5477264,127.0671893,11.73221874237061,11.6545524597168,0.0776662826538103,0.8168504541734649,,,,1135326939,,,True,
108,동일로,주도로,37.549618,127.0682889,37.5501372,127.0685767,37.5498776,127.0684328,11.89680957794189,11.75094223022461,0.1458673477172798,0.1325303015680862,,,,175357595,,3,True,
109,동일로32길,주거지 도로,37.549618,127.0682889,37.5495818,127.0683853,37.5495999,127.0683371,11.89680957794189,12.13119697570801,0.2343873977661204,1.4278283101706302,,,,381467389,,,,
110,동일로,주도로,37.553056,127.0702078,37.5531665,127.0702709,37.55311125,127.07023935,16.62256813049316,16.42095565795898,0.2016124725341797,0.8563983533190456,,,,175357595,,3,True,
111,동일로42길,주거지 도로,37.553056,127.0702078,37.5530263,127.0702808,37.55304115,127.0702443,16.62256813049316,16.85466384887695,0.232095718383789,1.8378554518514911,,,,381467429,,,,
112,강변북로,간선도로,37.5420651,127.1050696,37.538201,127.1001839,37.54013305,127.10262675,20.2574634552002,15.73101139068604,4.526452064514158,0.4262533021534144,,,,172203038,,,True,
113,자양번영로,3차로,37.529737,127.0746347,37.530543,127.0748984,37.53014,127.07476655,13.47913074493408,13.6245813369751,0.1454505920410191,0.09000586090310829,,,,37398869,,,,
114,자양번영로,3차로,37.529737,127.0746347,37.5296951,127.0746217,37.52971605,127.0746282,13.47913074493408,14.10489940643311,0.6257686614990305,7.430693355061887,,,,37398869,,,,
115,,,37.529737,127.0746347,37.5292762,127.0759892,37.5295066,127.07531195,13.47913074493408,14.55208587646484,1.07295513153076,0.4729932553400036,,,,617513164,,,,
116,,,37.529737,127.0746347,37.5298819,127.0739242,37.52980945,127.07427945,13.47913074493408,15.090895652771,1.6117649078369194,1.427205256567666,,,,617513164,,,,
117,자양번영로4길,주거지 도로,37.5316065,127.0752045,37.5314716,127.0759258,37.531539050000006,127.07556515,13.81517314910889,15.13011455535889,1.31494140625,1.1527436670391549,,,,85960678,,,,
118,자양번영로3길,주거지 도로,37.5316065,127.0752045,37.5317376,127.0744774,37.53167205,127.07484095,13.81517314910889,14.95196151733398,1.1367883682250906,0.9904955590830594,,,,172058978,,,,
119,자양번영로,3차로,37.5316065,127.0752045,37.532309,127.0754276,37.53195775,127.07531605,13.81517314910889,14.47717571258545,0.662002563476559,0.47085541919347834,,,,516723466,,,,
120,자양번영로,3차로,37.5316065,127.0752045,37.531107,127.0750607,37.53135675,127.0751326,13.81517314910889,13.74664211273193,0.0685310363769602,0.0689217590993765,,,,516723466,,,,
121,자양번영로,3차로,37.532597,127.0755173,37.5331998,127.0756803,37.5328984,127.0755988,14.77540969848633,15.15959644317627,0.3841867446899396,0.3211000200619302,,,,516723466,,,,
122,자양번영로,3차로,37.532597,127.0755173,37.532309,127.0754276,37.532453,127.07547245,14.77540969848633,14.47717571258545,0.2982339859008807,0.5180027228092876,,,,516723466,,,,
123,뚝섬로,2차로,37.53431,127.09109,37.5340117,127.0900966,37.53416085,127.0905933,18.26291847229004,28.15686225891113,9.89394378662109,6.0299003159726965,,,,37398872,,2,,
124,뚝섬로67길,주거지 도로,37.53431,127.09109,37.5351906,127.0907255,37.5347503,127.09090775,18.26291847229004,19.55079650878906,1.28787803649902,0.7159664939211697,,,,174699477,,,,
125,뚝섬로,2차로,37.53431,127.09109,37.5344847,127.0917181,37.53439735,127.09140405,18.26291847229004,17.23524284362793,1.0276756286621094,1.003134718433165,,,,37398872,,2,,
126,뚝섬로,2차로,37.5344847,127.0917181,37.53431,127.09109,37.53439735,127.09140405,17.23524284362793,18.26291847229004,1.0276756286621094,1.003134718433165,,,,37398872,,2,,
127,구의강변로,3차로,37.5344847,127.0917181,37.5338736,127.0916212,37.53417915,127.09166965,17.23524284362793,18.18302345275879,0.9477806091308594,0.7928645922837328,,,,37399363,,,,
128,뚝섬로,3차로,37.5344847,127.0917181,37.5344291,127.0925043,37.534456899999995,127.0921112,17.23524284362793,17.42008590698242,0.1848430633544886,0.15216697786931,,,,174699441,,,,
129,구의강변로,2차로,37.5344847,127.0917181,37.53552,127.09211,37.53500235,127.09191405,17.23524284362793,17.90701103210449,0.671768188476559,0.32022290619949073,,,,482173980,,4,,
130,구의강변로3길,주거지 도로,37.53552,127.09211,37.535693,127.0916754,37.5356065,127.0918927,17.90701103210449,18.44364547729492,0.5366344451904297,0.7170391803421242,,,,174699396,,,,
131,구의강변로,2차로,37.53552,127.09211,37.5367676,127.0928615,37.5361438,127.09248575,17.90701103210449,17.22988319396973,0.6771278381347585,0.2523506965234082,,,,482173980,,4,,
132,구의강변로,2차로,37.53552,127.09211,37.5344847,127.0917181,37.53500235,127.09191405,17.90701103210449,17.23524284362793,0.671768188476559,0.32022290619949073,,,,482173980,,4,,
133,구의강변로5길,주거지 도로,37.537641,127.0934284,37.5377413,127.0933286,37.53769115,127.0933785,16.81145858764648,17.21963310241699,0.4081745147705078,1.6457657760655988,,,,175320391,,,,
134,구의강변로,2차로,37.537641,127.0934284,37.5375657,127.093384,37.53760335,127.0934062,16.81145858764648,16.7725772857666,0.0388813018798792,0.24101740809845806,,,,1221350625,,4,,
135,구의강변로,2차로,37.537641,127.0934284,37.5379226,127.0935921,37.537781800000005,127.09351025,16.81145858764648,16.14792633056641,0.663532257080071,1.1024921213609569,,,,"[1221350625, 1221350622]",,"['4', '5']",,
136,광나루로54길,주거지 도로,37.5380704,127.0936773,37.5380256,127.0937932,37.538048,127.09373525,16.51873016357422,16.4757194519043,0.0430107116699183,0.21676462183209483,,,,175320355,30.0,2,,
137,구의강변로,2차로,37.5380704,127.0936773,37.5379226,127.0935921,37.537996500000006,127.0936347,16.51873016357422,16.14792633056641,0.3708038330078089,1.1755582198029346,,,,1221350622,,5,,
138,구의강변로,2차로,37.5380704,127.0936773,37.5389714,127.0939848,37.5385209,127.09383105,16.51873016357422,16.84341812133789,0.3246879577636719,0.17923795710634763,,,,"[516725212, 1221350623]",,4,,
139,아차산로62길,주거지 도로,37.5389714,127.0939848,37.5389872,127.0938848,37.5389793,127.0939348,16.84341812133789,16.77304649353027,0.0703716278076207,0.44846829091060214,,,,175320394,,,,
140,구의강변로,2차로,37.5389714,127.0939848,37.5392579,127.0940609,37.53911465,127.09402285,16.84341812133789,16.44279861450195,0.400619506835941,0.7050143437511297,,,,516725212,,,,
141,구의강변로,2차로,37.5389714,127.0939848,37.5380704,127.0936773,37.5385209,127.09383105,16.84341812133789,16.51873016357422,0.3246879577636719,0.17923795710634763,,,,"[516725212, 1221350623]",,4,,
142,긴고랑로42길,주거지 도로,37.558874,127.0930525,37.5586685,127.0930614,37.55877125000001,127.09305695,32.98133087158203,32.86771774291992,0.1136131286621093,0.2847049229051139,,,,417065476,,,,
143,긴고랑로,주거지 도로,37.558874,127.0930525,37.5587676,127.0925978,37.55882080000001,127.09282515,32.98133087158203,30.97271728515625,2.0086135864257812,2.751752680749362,,,,516648939,,,,
144,긴고랑로,주거지 도로,37.558874,127.0930525,37.5591508,127.0940708,37.5590124,127.09356165,32.98133087158203,37.12801742553711,4.146686553955078,2.502214140231523,,,,516648939,,,,
145,긴고랑로41길,주거지 도로,37.5587676,127.0925978,37.5591859,127.0926917,37.55897675,127.09264475,30.97271728515625,38.78641128540039,7.813694000244141,9.391235006503553,,,,380760320,,,,
