id,도로명,열선,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,도로_길이,행정동,도로폭,도로규모,행정구역
19,초원로,0,3차로,37.5677932,126.8117548,37.5676691,126.8127908,37.56773115,126.8122728,92.34667028507177,방화동,폭6-8m,소로3류,강서구
20,양천로75길,0,주거지 도로,37.5496471,126.8750075,37.5502379,126.875224,37.5499425,126.87511575,68.4104658569615,염창동,6m미만,소로,강서구
21,양천로,0,주거지 도로,37.55058,126.87248,37.5504702,126.8708306,37.5505251,126.8716553,154.5765191860483,염창동,폭30-35m,대로2류,강서구
22,양천로63길,0,주거지 도로,37.55556,126.86517,37.5570393,126.8657691,37.55629965,126.86546955,176.17964406866537,염창동,폭8-10m,소로2류,강서구
23,공항대로41길,0,3차로,37.5643921,126.8488798,37.5635833,126.8483016,37.5639877,126.8485907,103.403770879495,등촌동,폭20-25m,중로1류,강서구
24,양천로55길,0,3차로,37.5643921,126.8488798,37.5672965,126.8509208,37.565844299999995,126.8499003,370.411933123945,가양동,폭25-30m,대로3류,강서구
25,양천로14길,0,주거지 도로,37.5731939,126.8102771,37.5722564,126.8101303,37.57272515,126.8102037,105.0451514040929,방화동,폭6-8m,소로3류,강서구
26,마곡서로,0,3차로,37.559911,126.8237676,37.5592615,126.8236504,37.559586249999995,126.823709,72.95634063849762,마곡동,폭20-25m,중로1류,강서구
27,강서로47길,0,3차로,37.5526389,126.836356,37.5527038,126.835577,37.55267135,126.8359665,69.05067228717984,내발산동,폭10-12m,소로1류,강서구
28,강서로48길,0,주거지 도로,37.5526389,126.836356,37.5526343,126.8371454,37.5526366,126.8367507,69.6136967085737,내발산동,6m미만,소로,강서구
29,강서로48길,0,,37.55856,126.83824,37.5579455,126.8443972,37.55825275,126.8413186,547.0336962459418,등촌동,6m미만,소로,강서구
30,강서로,0,주거지 도로,37.5712,126.84185,37.5712357,126.8404725,37.57121785,126.84116125,121.467792723323,가양동,폭6-8m,소로3류,강서구
31,강서로,0,주거지 도로,37.5721994,126.8420655,37.5726652,126.8416645,37.5724323,126.841865,62.70287707329947,가양동,폭6-8m,소로3류,강서구
32,금낭화로23길,0,3차로,37.57864,126.8132,37.57883,126.81244,37.578735,126.81282,70.22940347110693,방화동,폭20-25m,중로1류,강서구
33,금낭화로24길,0,주거지 도로,37.57864,126.8132,37.578469,126.8139883,37.5785545,126.81359415,72.02347343651584,방화동,6m미만,소로,강서구
34,금낭화로,0,주거지 도로,37.57883,126.81244,37.5762102,126.8113676,37.5775201,126.8119038,306.3500068434098,방화동,폭8-10m,소로2류,강서구
35,금낭화로23길,0,3차로,37.57883,126.81244,37.57926,126.81067,37.579045,126.811555,163.14297320636132,방화동,폭20-25m,중로1류,강서구
36,금낭화로23길,0,3차로,37.57883,126.81244,37.57864,126.8132,37.578735,126.81282,70.22940347110693,방화동,폭20-25m,중로1류,강서구
37,금낭화로,0,3차로,37.57926,126.81067,37.576251,126.8092387,37.577755499999995,126.80995435,423.19134744312447,방화동,폭8-10m,소로2류,강서구
38,금낭화로23길,0,3차로,37.57926,126.81067,37.57883,126.81244,37.579045,126.811555,163.14297320636132,방화동,폭20-25m,중로1류,강서구
39,양천로55길,0,3차로,37.5672965,126.8509208,37.5643921,126.8488798,37.565844299999995,126.8499003,370.411933123945,가양동,폭25-30m,대로3류,강서구
40,까치산로,0,3차로,37.5473,126.84874,37.5477632,126.8492839,37.5475316,126.84901195,70.37108056213532,화곡동,폭6-8m,소로3류,강서구
41,까치산로,0,3차로,37.5473,126.84874,37.54664,126.84823,37.54697,126.848485,86.06696382852861,화곡동,폭6-8m,소로3류,강서구
42,화곡로44길,0,주거지 도로,37.5473,126.84874,37.547472,126.848357,37.547386,126.8485485,38.80600832346188,화곡동,폭6-8m,소로3류,강서구
43,까치산로22길,0,주거지 도로,37.5493,126.85108,37.5490611,126.8515317,37.54918055,126.85130585,47.868708455192525,화곡동,6m미만,소로,강서구
44,까치산로,0,3차로,37.5493,126.85108,37.5497488,126.8515288,37.5495244,126.8513044,63.685745752953856,화곡동,폭6-8m,소로3류,강서구
45,까치산로,0,3차로,37.5493,126.85108,37.5492551,126.8510278,37.54927755,126.8510539,6.789992889594016,화곡동,폭6-8m,소로3류,강서구
46,까치산로27길,0,주거지 도로,37.55159,126.85267,37.5517807,126.8521252,37.55168535,126.8523976,52.50021264022032,화곡동,폭6-8m,소로3류,강서구
47,까치산로,0,3차로,37.55159,126.85267,37.5520673,126.8529253,37.55182865,126.85279765,57.64819403669878,화곡동,폭6-8m,소로3류,강서구
48,까치산로,0,3차로,37.55159,126.85267,37.5509973,126.8523546,37.55129365,126.8525123,71.53043437036499,화곡동,폭6-8m,소로3류,강서구
49,까치산로,0,주거지 도로,37.55159,126.85267,37.5512405,126.8536168,37.55141525,126.8531434,92.1886837579542,화곡동,폭6-8m,소로3류,강서구
50,화곡로58길,0,3차로,37.5526868,126.8532661,37.5525451,126.8543222,37.55261595,126.85379415,94.4241686589481,화곡동,폭6-8m,소로3류,강서구
51,화곡로58길,0,3차로,37.5526868,126.8532661,37.5527639,126.8528184,37.55272535,126.85304225,40.387255196987816,화곡동,폭6-8m,소로3류,강서구
52,까치산로,0,3차로,37.5526868,126.8532661,37.5531072,126.8535006,37.552897,126.85338335,51.11328451506986,화곡동,폭6-8m,소로3류,강서구
53,까치산로,0,3차로,37.5526868,126.8532661,37.5525366,126.8531798,37.5526117,126.85322295,18.352606109798405,화곡동,폭6-8m,소로3류,강서구
54,까치산로,0,주거지 도로,37.55329,126.8536,37.5529818,126.8545674,37.5531359,126.8540837,91.90861396352282,화곡동,폭6-8m,소로3류,강서구
55,까치산로,0,3차로,37.55329,126.8536,37.5537931,126.8538979,37.55354155,126.85374895,61.79946889458736,화곡동,폭6-8m,소로3류,강서구
56,까치산로,0,3차로,37.55329,126.8536,37.5531359,126.8535151,37.55321295,126.85355755,18.69834926746822,화곡동,폭6-8m,소로3류,강서구
57,금낭화로,0,3차로,37.5761896,126.8122948,37.5762102,126.8113676,37.5761999,126.8118312,81.74336594285452,방화동,폭8-10m,소로2류,강서구
58,방화대로47길,0,3차로,37.5761896,126.8122948,37.5761802,126.8133131,37.5761849,126.81280395,89.74571495037284,방화동,폭20-25m,중로1류,강서구
59,금낭화로,0,3차로,37.576251,126.8092387,37.5762395,126.8100923,37.57624525,126.8096655,75.23593346671467,방화동,폭8-10m,소로2류,강서구
60,금낭화로,0,3차로,37.576251,126.8092387,37.57926,126.81067,37.577755499999995,126.80995435,423.1913474431245,방화동,폭8-10m,소로2류,강서구
61,금낭화로17길,0,주거지 도로,37.576251,126.8092387,37.5753355,126.8086143,37.57579325,126.8089265,226.48193207379603,방화동,폭8-10m,소로2류,강서구
62,방화동로,0,3차로,37.566169,126.8124782,37.5666043,126.8126401,37.56638665,126.81255915,50.46279666762192,방화동,6m미만,소로,강서구
63,방화동로10길,0,주거지 도로,37.566169,126.8124782,37.5660608,126.8126676,37.5661149,126.8125729,20.57729519655012,방화동,6m미만,소로,강서구
64,방화동로,0,3차로,37.566169,126.8124782,37.5652628,126.8119269,37.5657159,126.81220255,112.3953901247461,방화동,6m미만,소로,강서구
65,방화대로34길,0,주거지 도로,37.5689209,126.8166811,37.5696303,126.8181907,37.5692756,126.8174359,154.67481693815247,마곡동,폭8-10m,소로2류,강서구
66,방화대로42길,0,주거지 도로,37.5714662,126.8167378,37.5719098,126.817877,37.571688,126.8173074,111.86275009345728,마곡동,6m미만,소로,강서구
67,방화대로47길,0,3차로,37.5761414,126.8166447,37.5761802,126.8133131,37.5761608,126.8149789,293.63766147154183,방화동,폭20-25m,중로1류,강서구
68,양천로57길,0,3차로,37.5651523,126.8537103,37.563611,126.8523682,37.56438165,126.85303925,208.280813724648,가양동,폭15-20m,중로2류,강서구
69,송정로,0,3차로,37.5567669,126.8121206,37.5565065,126.8122183,37.5566367,126.81216945,30.20884955324049,공항동,6m미만,소로,강서구
70,송정로,0,3차로,37.5567669,126.8121206,37.5572918,126.8117652,37.55702935,126.8119429,66.4729800438559,공항동,6m미만,소로,강서구
71,송정로,0,주거지 도로,37.5567669,126.8121206,37.5568613,126.8123154,37.5568141,126.812218,20.565614788476697,공항동,6m미만,소로,강서구
72,송정로,0,주거지 도로,37.5567669,126.8121206,37.5564903,126.8112501,37.5566286,126.81168535,88.29963918674397,공항동,6m미만,소로,강서구
73,우현로,0,3차로,37.5464983,126.8453126,37.54681,126.84455,37.54665415,126.8449313,75.64028745041307,화곡동,폭6-8m,소로3류,강서구
74,우현로,0,주거지 도로,37.54681,126.84455,37.5474278,126.845023,37.5471189,126.8447865,80.36229891782102,화곡동,폭6-8m,소로3류,강서구
75,우현로,0,3차로,37.54681,126.84455,37.5474793,126.8433083,37.54714465,126.84392915,132.3731989018091,화곡동,폭6-8m,소로3류,강서구
76,우현로,0,3차로,37.54681,126.84455,37.5464983,126.8453126,37.54665415,126.8449313,75.64028745041307,화곡동,폭6-8m,소로3류,강서구
77,우장산로,0,3차로,37.5531106,126.8507586,37.5531515,126.8501087,37.55313105,126.85043365,57.47162835799692,화곡동,폭6-8m,소로3류,강서구
78,화곡로58길,0,3차로,37.5531106,126.8507586,37.553042,126.8515421,37.5530763,126.85115035,69.488794219765,화곡동,폭6-8m,소로3류,강서구
79,화곡로55길,0,주거지 도로,37.5533,126.84756,37.552985,126.8481489,37.5531425,126.84785445,62.62519180848022,화곡동,6m미만,소로,강서구
80,화곡로59길,0,주거지 도로,37.5533,126.84756,37.5537633,126.8478527,37.55353165,126.84770635,57.617204271420775,화곡동,폭6-8m,소로3류,강서구
81,우장산로,0,3차로,37.5533,126.84756,37.5543187,126.8418905,37.55380935,126.84472525,611.0009982372616,내발산동,폭6-8m,소로3류,강서구
82,우장산로,0,3차로,37.5533,126.84756,37.5532071,126.8490893,37.55325355,126.84832465,135.20982709436353,화곡동,폭6-8m,소로3류,강서구
83,우장산로4길,0,주거지 도로,37.55454,126.83971,37.5538553,126.839445,37.554197650000006,126.8395775,79.6385208319235,내발산동,6m미만,소로,강서구
84,우장산로,0,3차로,37.55454,126.83971,37.5547295,126.8378686,37.554634750000005,126.8387893,163.68705115855985,내발산동,폭6-8m,소로3류,강서구
85,우장산로,0,3차로,37.55454,126.83971,37.5544426,126.8407214,37.5544913,126.8402157,89.81291465517377,내발산동,폭6-8m,소로3류,강서구
86,양천로63길,0,주거지 도로,37.5589091,126.8651781,37.5573568,126.8659398,37.55813295,126.86555895,199.63613912141105,염창동,폭8-10m,소로2류,강서구
87,양천로27길,0,주거지 도로,37.5759,126.81999,37.5780374,126.8191715,37.576968699999995,126.81958075,249.25442987273655,마곡동,폭8-10m,소로2류,강서구
88,방화대로48길,0,주거지 도로,37.5759,126.81999,37.5760389,126.8181892,37.57596945,126.8190896,160.51335284354167,방화동,폭20-25m,중로1류,강서구
89,양천로27길,0,주거지 도로,37.5759,126.81999,37.5733103,126.8204793,37.57460515,126.82023465,296.52644559654277,방화동,폭8-10m,소로2류,강서구
90,곰달래로6길,0,,37.5726433,126.8034622,37.5729095,126.8025647,37.5727764,126.80301345,84.70264822299808,방화동,폭10-12m,소로1류,강서구
91,양천로6길,0,주거지 도로,37.5727313,126.8074181,37.5721401,126.8074267,37.5724357,126.8074224,65.74290261076855,방화동,폭15-20m,중로2류,강서구
92,양천로6길,0,,37.5731019,126.8033195,37.5730402,126.8023841,37.57307105,126.8028518,105.24078314412262,방화동,폭15-20m,중로2류,강서구
93,개화동로21길,0,주거지 도로,37.5702279,126.8044729,37.5710937,126.8047155,37.5706608,126.8045942,98.6183958791665,방화동,폭15-20m,중로2류,강서구
94,개화동로23길,0,주거지 도로,37.5669984,126.8056293,37.5669363,126.8061908,37.56696735,126.80591005,49.968799606421115,방화동,6m미만,소로,강서구
95,개화동로13길,0,주거지 도로,37.5777491,126.8027107,37.577673,126.8025339,37.57771105,126.8026223,17.73011719412137,개화동,6m미만,소로,강서구
96,개화동로13길,0,주거지 도로,37.577673,126.8025339,37.5775121,126.8021602,37.57759255,126.80234705,37.47854487001438,개화동,6m미만,소로,강서구
97,개화동로13길,0,주거지 도로,37.577673,126.8025339,37.5777491,126.8027107,37.57771105,126.8026223,17.73011719412137,개화동,6m미만,소로,강서구
98,개화동로13길,0,주거지 도로,37.577673,126.8025339,37.5781798,126.8021915,37.5779264,126.8023627,63.92341518244115,개화동,6m미만,소로,강서구
99,개화동로13길,0,주거지 도로,37.577673,126.8025339,37.577443,126.8026893,37.577558,126.8026116,29.01065123907147,개화동,6m미만,소로,강서구
100,개화동로13길,0,주거지 도로,37.5775121,126.8021602,37.5773727,126.8018364,37.577442399999995,126.8019983,32.47330039285166,개화동,6m미만,소로,강서구
101,개화동로13길,0,주거지 도로,37.5775121,126.8021602,37.577673,126.8025339,37.57759255,126.80234705,37.47854487001438,개화동,6m미만,소로,강서구
102,개화동로13길,0,주거지 도로,37.5775121,126.8021602,37.577032,126.8024835,37.577272050000005,126.80232185,60.5117374295407,개화동,6m미만,소로,강서구
103,개화동로13길,0,주거지 도로,37.5775121,126.8021602,37.5780223,126.8018167,37.5777672,126.80198845,64.30256390896602,개화동,6m미만,소로,강서구
104,개화동로13길,0,주거지 도로,37.5773727,126.8018364,37.5775121,126.8021602,37.577442399999995,126.8019983,32.47330039285166,개화동,6m미만,소로,강서구
105,개화동로13길,0,주거지 도로,37.5773727,126.8018364,37.5769013,126.8021623,37.577137,126.80199935,59.76980237989172,개화동,6m미만,소로,강서구
106,개화동로13길,0,주거지 도로,37.5773727,126.8018364,37.5778824,126.8014837,37.57762755,126.80166005,64.63946030354154,개화동,6m미만,소로,강서구
107,개화동로15길,0,주거지 도로,37.577032,126.8024835,37.5769013,126.8021623,37.57696665,126.8023229,31.81897449364659,개화동,폭8-10m,소로2류,강서구
108,개화동로13길,0,주거지 도로,37.577032,126.8024835,37.5775121,126.8021602,37.577272050000005,126.80232185,60.5117374295407,개화동,6m미만,소로,강서구
109,개화동로17길,0,주거지 도로,37.577032,126.8024835,37.5761422,126.8026879,37.5765871,126.8025857,124.51455893290913,개화동,6m미만,소로,강서구
110,개화동로15길,0,주거지 도로,37.5766267,126.8014877,37.5769013,126.8021623,37.576764,126.801825,66.83286542577395,개화동,폭8-10m,소로2류,강서구
111,개화동로5길,0,주거지 도로,37.5822105,126.7984779,37.5822114,126.7991171,37.58221095,126.7987975,56.326446455822776,개화동,6m미만,소로,강서구
112,개화동로5길,0,주거지 도로,37.5822114,126.7991171,37.5818439,126.799197,37.58202765,126.79915705,47.59166587743733,개화동,6m미만,소로,강서구
113,개화동로5길,0,주거지 도로,37.5822114,126.7991171,37.5822105,126.7984779,37.58221095,126.7987975,56.326446455822776,개화동,6m미만,소로,강서구
114,개화동로5길,0,주거지 도로,37.5822114,126.7991171,37.5831599,126.7990552,37.58268565,126.79908615,105.6215223443459,개화동,6m미만,소로,강서구
115,개화동로13길,0,주거지 도로,37.5805327,126.8034792,37.579321,126.8023151,37.57992685,126.80289715,175.69733013542003,개화동,6m미만,소로,강서구
116,개화동로13길,0,주거지 도로,37.5791887,126.8019812,37.579321,126.8023151,37.57925485,126.80214815,32.896956415295705,개화동,6m미만,소로,강서구
117,개화동로11길,0,주거지 도로,37.5791887,126.8019812,37.5788908,126.8021799,37.57903975000001,126.80208055,37.46827749009263,개화동,6m미만,소로,강서구
118,개화동로11길,0,주거지 도로,37.5791887,126.8019812,37.5795086,126.8017548,37.57934865,126.801868,40.784355363901064,개화동,6m미만,소로,강서구
119,개화동로13길,0,주거지 도로,37.5784146,126.8024946,37.5782656,126.8021336,37.578340100000005,126.8023141,35.86866270569711,개화동,6m미만,소로,강서구
120,개화동로13길,0,주거지 도로,37.5784146,126.8024946,37.5788908,126.8021799,37.578652700000006,126.80233725,59.7738820498598,개화동,6m미만,소로,강서구
121,개화동로13길,0,주거지 도로,37.5784146,126.8024946,37.579321,126.8023151,37.5788678,126.80240485,129.78288216963492,개화동,6m미만,소로,강서구
122,개화동로9길,0,주거지 도로,37.5795086,126.8017548,37.5793537,126.801395,37.57943115,126.8015749,36.083011291427674,개화동,6m미만,소로,강서구
123,개화동로11길,0,주거지 도로,37.5795086,126.8017548,37.5791887,126.8019812,37.57934865,126.801868,40.784355363901064,개화동,6m미만,소로,강서구
124,개화동로9길,0,주거지 도로,37.5795086,126.8017548,37.579321,126.8023151,37.579414799999995,126.80203495,73.49206970870465,개화동,6m미만,소로,강서구
125,개화동로11길,0,주거지 도로,37.5788908,126.8021799,37.5791887,126.8019812,37.57903975000001,126.80208055,37.46827749009263,개화동,6m미만,소로,강서구
126,개화동로11길,0,주거지 도로,37.5788908,126.8021799,37.5787365,126.8018155,37.57881365,126.8019977,36.408473199119406,개화동,6m미만,소로,강서구
127,개화동로13길,0,주거지 도로,37.5788908,126.8021799,37.5784146,126.8024946,37.578652700000006,126.80233725,59.7738820498598,개화동,6m미만,소로,강서구
128,개화동로13길,0,주거지 도로,37.5782656,126.8021336,37.5781103,126.8017574,37.57818795,126.8019455,37.38033399306559,개화동,6m미만,소로,강서구
129,개화동로13길,0,주거지 도로,37.5782656,126.8021336,37.5787365,126.8018155,37.57850105,126.80197455,59.393299990909405,개화동,6m미만,소로,강서구
130,개화동로13길,0,주거지 도로,37.5782656,126.8021336,37.5781798,126.8021915,37.5782227,126.80216255,10.81926236843718,개화동,6m미만,소로,강서구
131,개화동로13길,0,주거지 도로,37.5781103,126.8017574,37.5779719,126.8014219,37.5780411,126.80158965,33.33125413017378,개화동,6m미만,소로,강서구
132,개화동로13길,0,주거지 도로,37.5781103,126.8017574,37.5780223,126.8018167,37.5780663,126.80178705,11.09316986811704,개화동,6m미만,소로,강서구
133,개화동로13길,0,주거지 도로,37.5781103,126.8017574,37.5785785,126.8014423,37.5783444,126.80159985,59.00393731239611,개화동,6m미만,소로,강서구
134,개화동로13길,0,주거지 도로,37.5779719,126.8014219,37.5778824,126.8014837,37.57792715,126.8014528,11.344676282738696,개화동,6m미만,소로,강서구
135,개화동로13길,0,주거지 도로,37.5779719,126.8014219,37.5784344,126.8011019,37.57820315,126.8012619,58.65187385301428,개화동,6m미만,소로,강서구
136,개화동로13길,0,주거지 도로,37.5779719,126.8014219,37.5776952,126.8007515,37.57783355,126.8010867,66.61406160064507,개화동,6m미만,소로,강서구
137,개화동로13길,0,주거지 도로,37.5776017,126.8008158,37.5778824,126.8014837,37.57774205,126.80114975,66.6225764841119,개화동,6m미만,소로,강서구
138,개화동로13길,0,주거지 도로,37.5781798,126.8021915,37.5782656,126.8021336,37.5782227,126.80216255,10.81926236843718,개화동,6m미만,소로,강서구
139,개화동로13길,0,주거지 도로,37.5781798,126.8021915,37.577673,126.8025339,37.5779264,126.8023627,63.92341518244115,개화동,6m미만,소로,강서구
140,개화동로13길,0,주거지 도로,37.5781798,126.8021915,37.5784146,126.8024946,37.5782972,126.80234305,39.556874125360864,개화동,6m미만,소로,강서구
141,개화동로11길,0,주거지 도로,37.578153,126.8004371,37.5784344,126.8011019,37.5782937,126.8007695,66.42125403787621,개화동,6m미만,소로,강서구
142,개화동로11길,0,주거지 도로,37.5787365,126.8018155,37.5788908,126.8021799,37.57881365,126.8019977,36.408473199119406,개화동,6m미만,소로,강서구
143,개화동로11길,0,주거지 도로,37.5787365,126.8018155,37.5785785,126.8014423,37.5786575,126.8016289,37.2863980567012,개화동,6m미만,소로,강서구
144,개화동로13길,0,주거지 도로,37.5787365,126.8018155,37.5782656,126.8021336,37.57850105,126.80197455,59.393299990909405,개화동,6m미만,소로,강서구
145,개화동로11길,0,주거지 도로,37.5787365,126.8018155,37.5793537,126.801395,37.5790451,126.80160525,77.9946504001314,개화동,6m미만,소로,강서구
146,개화동로7길,0,주거지 도로,37.5804785,126.80064,37.5803938,126.8004417,37.58043615,126.80054085,19.851031443350244,개화동,6m미만,소로,강서구
147,개화동로7길,0,주거지 도로,37.5804785,126.80064,37.5803942,126.8006969,37.58043635,126.80066845,10.63055275037862,개화동,6m미만,소로,강서구
148,개화동로7길,0,주거지 도로,37.5803938,126.8004417,37.580309,126.8002428,37.5803514,126.80034225,19.902873911952568,개화동,6m미만,소로,강서구
149,개화동로7길,0,주거지 도로,37.5803938,126.8004417,37.5812702,126.7998197,37.580832,126.8001307,111.80819234761084,개화동,6m미만,소로,강서구
150,개화동로7길,0,주거지 도로,37.580309,126.8002428,37.5801668,126.7999033,37.5802379,126.80007305,33.8389072384198,개화동,6m미만,소로,강서구
151,개화동로7길,0,주거지 도로,37.580309,126.8002428,37.5802282,126.8002989,37.5802686,126.80027085,10.254853787155271,개화동,6m미만,소로,강서구
152,개화동로7길,0,주거지 도로,37.580309,126.8002428,37.5811906,126.7996322,37.5807498,126.7999375,111.82572077292528,개화동,6m미만,소로,강서구
153,개화동로7길,0,주거지 도로,37.5801668,126.7999033,37.5800863,126.7999591,37.58012655,126.7999312,10.212889889640676,개화동,6m미만,소로,강서구
154,개화동로7길,0,주거지 도로,37.5801668,126.7999033,37.5809757,126.7992925,37.580571250000006,126.7995979,104.82047742606092,개화동,6m미만,소로,강서구
155,개화동로7길,0,주거지 도로,37.5801668,126.7999033,37.5798928,126.7992493,37.580029800000005,126.7995763,65.18984187984505,개화동,6m미만,소로,강서구
156,개화동로7길,0,주거지 도로,37.5798127,126.7993038,37.5800863,126.7999591,37.5799495,126.79963145,65.27045728211974,개화동,6m미만,소로,강서구
157,개화동로7길,0,주거지 도로,37.5800863,126.7999591,37.5802282,126.8002989,37.58015725,126.800129,33.84674733196206,개화동,6m미만,소로,강서구
158,개화동로7길,0,주거지 도로,37.5800863,126.7999591,37.5790487,126.8006783,37.5795675,126.8003187,131.63736363620924,개화동,6m미만,소로,강서구
159,개화동로7길,0,주거지 도로,37.5800863,126.7999591,37.5801668,126.7999033,37.58012655,126.7999312,10.212889889640676,개화동,6m미만,소로,강서구
160,개화동로7길,0,주거지 도로,37.5802282,126.8002989,37.5803942,126.8006969,37.5803112,126.8004979,39.63327810329082,개화동,6m미만,소로,강서구
161,개화동로7길,0,주거지 도로,37.5802282,126.8002989,37.5791957,126.8010307,37.57971195,126.8006648,131.68074594456317,개화동,6m미만,소로,강서구
162,개화동로7길,0,주거지 도로,37.5802282,126.8002989,37.580309,126.8002428,37.5802686,126.80027085,10.254853787155271,개화동,6m미만,소로,강서구
163,개화동로7길,0,주거지 도로,37.5803942,126.8006969,37.5804785,126.80064,37.58043635,126.80066845,10.63055275037862,개화동,6m미만,소로,강서구
164,개화동로7길,0,주거지 도로,37.5803942,126.8006969,37.5793537,126.801395,37.57987395,126.80104595,131.036811962464,개화동,6m미만,소로,강서구
165,개화동로13길,0,주거지 도로,37.577443,126.8026893,37.577673,126.8025339,37.577558,126.8026116,29.01065123907147,개화동,6m미만,소로,강서구
166,개화동로9길,0,주거지 도로,37.5793537,126.801395,37.5795086,126.8017548,37.57943115,126.8015749,36.083011291427674,개화동,6m미만,소로,강서구
167,개화동로9길,0,주거지 도로,37.5793537,126.801395,37.5791957,126.8010307,37.5792747,126.80121285,36.59624829222153,개화동,6m미만,소로,강서구
168,개화동로11길,0,주거지 도로,37.5793537,126.801395,37.5787365,126.8018155,37.5790451,126.80160525,77.9946504001314,개화동,6m미만,소로,강서구
169,개화동로7길,0,주거지 도로,37.5793537,126.801395,37.5803942,126.8006969,37.57987395,126.80104595,131.036811962464,개화동,6m미만,소로,강서구
170,개화동로9길,0,주거지 도로,37.5787548,126.8000263,37.5790487,126.8006783,37.57890175,126.8003523,66.11577137813455,개화동,6m미만,소로,강서구
171,개화동로9길,0,주거지 도로,37.5790487,126.8006783,37.5791957,126.8010307,37.5791222,126.8008545,35.093807698018615,개화동,6m미만,소로,강서구
172,개화동로7길,0,주거지 도로,37.5790487,126.8006783,37.5800863,126.7999591,37.5795675,126.8003187,131.63736363620924,개화동,6m미만,소로,강서구
173,개화동로11길,0,주거지 도로,37.5790487,126.8006783,37.5784344,126.8011019,37.57874155,126.8008901,77.84176367467255,개화동,6m미만,소로,강서구
174,개화동로9길,0,주거지 도로,37.5790487,126.8006783,37.5787548,126.8000263,37.57890175,126.8003523,66.11577137813455,개화동,6m미만,소로,강서구
175,개화동로7길,0,주거지 도로,37.5812702,126.7998197,37.5803938,126.8004417,37.580832,126.8001307,111.80819234761084,개화동,6m미만,소로,강서구
176,개화동로5길,0,주거지 도로,37.5812702,126.7998197,37.5811906,126.7996322,37.581230399999995,126.79972595,18.74409965198988,개화동,6m미만,소로,강서구
177,개화동로5길,0,주거지 도로,37.5812702,126.7998197,37.5813542,126.8000178,37.5813122,126.79991875,19.79849807324589,개화동,6m미만,소로,강서구
178,개화동로5길,0,주거지 도로,37.5813542,126.8000178,37.5812702,126.7998197,37.5813122,126.79991875,19.79849807324589,개화동,6m미만,소로,강서구
