id,도로명,열선,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,도로_길이,행정동,도로폭,도로규모,행정구역
43,공릉로58길,0,주거지 도로,37.63253,127.07257,37.6328302,127.0725834,37.6326801,127.0725767,33.41010107650673,하계동,6m미만,소로,노원구
44,공릉로62길,0,3차로,37.63514,127.07188,37.6364417,127.0721729,37.63579085,127.07202645,147.06907603591625,하계동,폭8-10m,소로2류,노원구
45,공릉로,0,3차로,37.63514,127.07188,37.6336904,127.072058,37.6344152,127.071969,163.42621710432203,하계동,폭6-8m,소로3류,노원구
46,공릉로63길,0,주거지 도로,37.63524,127.0712,37.6350724,127.0706806,37.6351562,127.0709403,49.38795540325239,하계동,폭10-12m,소로1류,노원구
47,노원로15길,0,주거지 도로,37.6405479,127.0688312,37.6409845,127.0703013,37.6407662,127.06956625,138.33281242301194,하계동,폭6-8m,소로3류,노원구
48,동일로208길,0,3차로,37.6442526,127.067174,37.6439256,127.065991,37.6440891,127.0665825,110.32316905667976,중계동,폭15-20m,중로2류,노원구
49,노원로19길,0,3차로,37.6442526,127.067174,37.64529,127.07074,37.6447713,127.068957,334.51807245321754,중계동,폭10-12m,소로1류,노원구
50,광운로,0,3차로,37.61925,127.05791,37.6191535,127.0578573,37.61920175,127.05788365,11.691209164136756,월계동,6m미만,소로,노원구
51,광운로6길,0,주거지 도로,37.61925,127.05791,37.6183823,127.059156,37.61881615,127.058533,157.2810053768141,월계동,6m미만,소로,노원구
52,광운로,0,3차로,37.61925,127.05791,37.6199361,127.0583664,37.61959305,127.0581382,86.30648970055472,월계동,6m미만,소로,노원구
53,광운로,0,3차로,37.62149,127.05925,37.6213751,127.0592198,37.62143255,127.0592349,13.050242959075891,월계동,6m미만,소로,노원구
54,광운로,0,주거지 도로,37.62149,127.05925,37.6214805,127.0594206,37.62148525,127.0593353,15.06238683535446,월계동,6m미만,소로,노원구
55,광운로,0,3차로,37.62149,127.05925,37.6217757,127.0593277,37.62163285,127.05928885,32.50184115870963,월계동,6m미만,소로,노원구
56,광운로,0,3차로,37.62229,127.05952,37.622784,127.059914,37.622537,127.059717,65.01348159008015,월계동,6m미만,소로,노원구
57,광운로,0,3차로,37.62229,127.05952,37.6220558,127.0594209,37.622172899999995,127.05947045,27.47618474468139,월계동,6m미만,소로,노원구
58,광운로,0,주거지 도로,37.62229,127.05952,37.623025,127.0593424,37.6226575,127.0594312,86.40927613240481,월계동,6m미만,소로,노원구
59,공릉로42길,0,주거지 도로,37.62559,127.08604,37.6242848,127.0820013,37.6249374,127.08402065,388.56742863882965,공릉동,폭6-8m,소로3류,노원구
60,공릉로46길,0,3차로,37.62797,127.08503,37.6276368,127.0825133,37.6278034,127.08377165,237.9654314524553,공릉동,폭15-20m,중로2류,노원구
61,노원로19길,0,3차로,37.64529,127.07074,37.6442526,127.067174,37.6447713,127.068957,334.51807245321754,중계동,폭10-12m,소로1류,노원구
62,노원로20길,0,3차로,37.64529,127.07074,37.6462836,127.0742197,37.6457868,127.07247985,325.73528211430295,하계동,폭20-25m,중로1류,노원구
63,덕릉로71길,0,주거지 도로,37.65009,127.06874,37.6502341,127.0690655,37.65016205,127.06890275,32.83222159165576,중계동,폭15-20m,중로2류,노원구
64,노원로,0,주거지 도로,37.65891,127.06492,37.6587121,127.0646094,37.65881105,127.0647647,35.097254008897224,상계동,폭6-8m,소로3류,노원구
65,노해로,0,주거지 도로,37.6545651,127.0618185,37.6540892,127.0620016,37.65432715,127.06191005,55.31828205706165,상계동,6m미만,소로,노원구
66,노해로79길,0,주거지 도로,37.6545651,127.0618185,37.6549542,127.0616833,37.65475965,127.0617509,44.87325644211833,상계동,폭10-12m,소로1류,노원구
67,동일로228길,0,3차로,37.6683802,127.059975,37.6673561,127.0576988,37.66786815,127.0588369,236.31368875260932,상계동,폭20-25m,중로1류,노원구
68,한글비석로54길,0,3차로,37.6683802,127.059975,37.6647876,127.063416,37.6665839,127.0616955,610.0563782962294,상계동,폭15-20m,중로2류,노원구
69,동일로228길,0,3차로,37.6683802,127.059975,37.6688491,127.0605648,37.66861465,127.0602699,73.70340479323309,상계동,폭20-25m,중로1류,노원구
70,수락산로,0,3차로,37.6688491,127.0605648,37.6709242,127.0575871,37.66988665,127.05907595,376.0672902020953,상계동,폭8-10m,소로2류,노원구
71,동일로228길,0,3차로,37.6688491,127.0605648,37.6683802,127.059975,37.66861465,127.0602699,73.70340479323309,상계동,폭20-25m,중로1류,노원구
72,수락산로,0,3차로,37.6688491,127.0605648,37.6678141,127.066714,37.6683316,127.0636394,557.0277629545889,상계동,폭8-10m,소로2류,노원구
73,덕릉로77길,0,3차로,37.6546998,127.0742311,37.6548902,127.073337,37.654795,127.07378405,81.5086344506181,중계동,폭6-8m,소로3류,노원구
74,덕릉로,0,주거지 도로,37.6712757,127.0820665,37.671052,127.0825786,37.67116385,127.08232255,51.48041091824837,상계동,6m미만,소로,노원구
75,덕릉로129길,0,주거지 도로,37.6720757,127.0828623,37.6725158,127.0821118,37.67229575,127.08248705,82.30556456422345,상계동,6m미만,소로,노원구
76,덕릉로,0,주거지 도로,37.6739148,127.0846299,37.6736656,127.0849923,37.6737902,127.0848111,43.15455091060551,상계동,6m미만,소로,노원구
77,동일로205길,0,주거지 도로,37.639587,127.0606276,37.64045,127.06352,37.6400185,127.0620738,272.1587649923558,중계동,폭20-25m,중로1류,노원구
78,동일로207길,0,3차로,37.639587,127.0606276,37.6429107,127.0624329,37.64124885,127.06153025,445.4295749011497,중계동,폭15-20m,중로2류,노원구
79,동일로207길,0,3차로,37.639587,127.0606276,37.6371506,127.0613493,37.638368799999995,127.06098845,278.91881617420097,중계동,폭15-20m,중로2류,노원구
80,동일로204가길,0,주거지 도로,37.6415281,127.0672992,37.639143,127.0684275,37.64033555,127.06786335,283.21076922177093,중계동,폭20-25m,중로1류,노원구
81,월계로55길,0,3차로,37.6346223,127.0597417,37.6342897,127.0592404,37.634456,127.05949105,57.58836708154988,월계동,폭20-25m,중로1류,노원구
82,중계로,0,3차로,37.6367283,127.0800587,37.6378777,127.0816863,37.637303,127.0808725,192.3636474275336,하계동,폭8-10m,소로2류,노원구
83,중계로,0,3차로,37.64801,127.08067,37.6482479,127.0807112,37.64812895,127.0806906,26.700843914262183,중계동,폭8-10m,소로2류,노원구
84,한글비석로8길,0,3차로,37.64801,127.08067,37.6478995,127.0772598,37.64795475,127.0789649,303.51755073563334,중계동,폭20-25m,중로1류,노원구
85,중계로,0,3차로,37.64801,127.08067,37.6463344,127.0814809,37.6471722,127.08107545,234.16937514124183,중계동,폭8-10m,소로2류,노원구
86,중계로14가길,0,주거지 도로,37.6493,127.08091,37.6490577,127.0811663,37.64917885,127.08103815,35.143572723689914,중계동,폭6-8m,소로3류,노원구
87,중계로,0,3차로,37.6493,127.08091,37.65041,127.08112,37.649855,127.081015,124.8085291086892,중계동,폭8-10m,소로2류,노원구
88,중계로,0,3차로,37.6493,127.08091,37.6482479,127.0807112,37.64877395,127.0808106,118.2985076637413,중계동,폭8-10m,소로2류,노원구
89,중계로,0,주거지 도로,37.65041,127.08112,37.6498407,127.0816833,37.65012535,127.08140165,80.41602282978988,중계동,폭8-10m,소로2류,노원구
90,중계로,0,3차로,37.65041,127.08112,37.65057,127.08116,37.650490000000005,127.08114,18.136389626679524,중계동,폭8-10m,소로2류,노원구
91,중계로,0,3차로,37.65041,127.08112,37.6493,127.08091,37.649855,127.081015,124.8085291086892,중계동,폭8-10m,소로2류,노원구
92,중계로16길,0,주거지 도로,37.65057,127.08116,37.6510871,127.0812077,37.65082855,127.08118385,57.65212667716795,중계동,폭8-10m,소로2류,노원구
93,중계로,0,3차로,37.65057,127.08116,37.6506,127.07975,37.650585,127.080455,124.17949382507558,중계동,폭8-10m,소로2류,노원구
94,중계로,0,3차로,37.65057,127.08116,37.65041,127.08112,37.650490000000005,127.08114,18.136389626679524,중계동,폭8-10m,소로2류,노원구
95,중계로,0,주거지 도로,37.6506,127.07975,37.6516262,127.0798015,37.6511131,127.07977575,114.19843531722576,중계동,폭8-10m,소로2류,노원구
96,중계로,0,3차로,37.6506,127.07975,37.65057,127.08116,37.650585,127.080455,124.17949382507558,중계동,폭8-10m,소로2류,노원구
97,중계로,0,3차로,37.6506,127.07975,37.6506379,127.0779831,37.650618949999995,127.07886655,155.61768821873954,중계동,폭8-10m,소로2류,노원구
98,중계로,0,3차로,37.6506547,127.0767397,37.6506379,127.0779831,37.6506463,127.0773614,109.48326721691284,중계동,폭8-10m,소로2류,노원구
99,중계로,0,3차로,37.6506547,127.0767397,37.65069,127.07545,37.650672349999994,127.07609485,113.64300833335412,중계동,폭8-10m,소로2류,노원구
100,중계로19길,0,주거지 도로,37.65069,127.07545,37.6475698,127.0760454,37.6491299,127.0757477,406.0962659307121,중계동,폭15-20m,중로2류,노원구
101,중계로20길,0,주거지 도로,37.65069,127.07545,37.6518557,127.0766711,37.65127285,127.07606055,204.89484433754555,중계동,폭10-12m,소로1류,노원구
102,중계로,0,3차로,37.65069,127.07545,37.6514584,127.0729398,37.6510742,127.0741949,251.53999206533223,중계동,폭8-10m,소로2류,노원구
103,중계로,0,3차로,37.65069,127.07545,37.6506547,127.0767397,37.650672349999994,127.07609485,113.64300833335412,중계동,폭8-10m,소로2류,노원구
104,덕릉로73길,0,3차로,37.6514584,127.0729398,37.6522023,127.0720356,37.65183035,127.0724877,114.95945331638968,중계동,폭10-12m,소로1류,노원구
105,중계로,0,3차로,37.6514584,127.0729398,37.65069,127.07545,37.6510742,127.0741949,251.53999206533223,중계동,폭8-10m,소로2류,노원구
106,동일로198길,0,3차로,37.6289394,127.0713709,37.629008,127.0720716,37.6289737,127.07172125,62.176407419179355,공릉동,폭20-25m,중로1류,노원구
107,동일로191가길,0,주거지 도로,37.6287,127.07034,37.62721,127.07084,37.627955,127.07059,171.43212501983513,공릉동,폭15-20m,중로2류,노원구
108,동일로191가길,0,주거지 도로,37.62721,127.07084,37.6264967,127.0710614,37.62685335,127.0709507,81.67688552762561,공릉동,폭15-20m,중로2류,노원구
109,동일로191가길,0,주거지 도로,37.62721,127.07084,37.6287,127.07034,37.627955,127.07059,171.43212501983513,공릉동,폭15-20m,중로2류,노원구
110,동일로195길,0,주거지 도로,37.62721,127.07084,37.6269408,127.069567,37.627075399999995,127.0702035,116.03628126336416,공릉동,6m미만,소로,노원구
111,동일로195길,0,주거지 도로,37.62721,127.07084,37.6273545,127.0712983,37.62728225,127.07106915,43.44153835392246,공릉동,6m미만,소로,노원구
112,삼청로,0,주거지 도로,37.64834,127.05933,37.6493656,127.0589296,37.6488528,127.0591298,119.36572393921938,상계동,6m미만,소로,노원구
113,덕릉로,0,주거지 도로,37.64834,127.05933,37.6450799,127.0600091,37.64670995,127.05966955,374.3584277694324,상계동,6m미만,소로,노원구
114,상계로12길,0,주거지 도로,37.65774,127.0679,37.6573015,127.0684352,37.65752075,127.0681676,67.802426796799,상계동,6m미만,소로,노원구
115,상계로26길,0,주거지 도로,37.65847,127.07027,37.6579154,127.0709953,37.6581927,127.07063265,88.76714232026978,상계동,폭6-8m,소로3류,노원구
116,노원로38길,0,주거지 도로,37.6608866,127.0616831,37.6629989,127.0616329,37.661942749999994,127.061658,239.10114219770543,상계동,폭20-25m,중로1류,노원구
117,상계로1길,0,주거지 도로,37.6608866,127.0616831,37.659716,127.0613122,37.6603013,127.06149765,134.5535994535638,상계동,폭6-8m,소로3류,노원구
118,석계로,0,주거지 도로,37.61693,127.06417,37.6166841,127.06351,37.616807050000006,127.06384,64.24144733905642,월계동,6m미만,소로,노원구
119,석계로,0,3차로,37.61693,127.06417,37.6168376,127.0641998,37.6168838,127.0641849,10.60439128600235,월계동,6m미만,소로,노원구
120,석계로,0,3차로,37.61693,127.06417,37.6178939,127.0639269,37.617411950000005,127.06404845,109.29891664365232,월계동,6m미만,소로,노원구
121,석계로,0,3차로,37.62317,127.06142,37.6231165,127.0612445,37.62314325,127.06133225,16.56181326924499,월계동,6m미만,소로,노원구
122,석계로,0,주거지 도로,37.62317,127.06142,37.6236978,127.0610959,37.6234339,127.06125795,67.51911427117328,월계동,6m미만,소로,노원구
123,석계로,0,3차로,37.62317,127.06142,37.622774,127.0616342,37.622972,127.0615271,47.93760707325333,월계동,6m미만,소로,노원구
124,석계로,0,3차로,37.6230386,127.0608072,37.623026,127.0605349,37.623032300000006,127.06067105,24.022742389928148,월계동,6m미만,소로,노원구
125,석계로,0,3차로,37.6230386,127.0608072,37.6231165,127.0612445,37.623077550000005,127.06102585,39.47569387386934,월계동,6m미만,소로,노원구
126,광운로15길,0,주거지 도로,37.6230386,127.0608072,37.622117,127.0610905,37.6225778,127.06094885,105.81375641655144,월계동,6m미만,소로,노원구
127,석계로,0,3차로,37.6151959,127.0646889,37.6155231,127.0646451,37.6153595,127.064667,36.58700005886782,월계동,6m미만,소로,노원구
128,석계로1길,0,3차로,37.6151959,127.0646889,37.6153645,127.0634599,37.6152802,127.0640744,117.50033177243944,월계동,폭6-8m,소로3류,노원구
129,석계로8가길,0,주거지 도로,37.6151959,127.0646889,37.6165287,127.0645233,37.6158623,127.0646061,157.21584066784166,월계동,6m미만,소로,노원구
130,석계로1길,0,3차로,37.6153645,127.0634599,37.6154255,127.0630131,37.615395,127.0632365,39.93461257573516,월계동,폭6-8m,소로3류,노원구
131,화랑로43가길,0,주거지 도로,37.6153645,127.0634599,37.6150712,127.063404,37.61521785,127.06343195,32.98309394126528,월계동,6m미만,소로,노원구
132,석계로1길,0,3차로,37.6153645,127.0634599,37.6151959,127.0646889,37.6152802,127.0640744,117.50033177243944,월계동,폭6-8m,소로3류,노원구
133,석계로1길,0,3차로,37.6156787,127.0612281,37.615809,127.0608358,37.61574385,127.06103195,37.53811231447635,월계동,폭6-8m,소로3류,노원구
134,석계로1길,0,3차로,37.6156787,127.0612281,37.6155182,127.0624765,37.61559844999999,127.0618523,111.64866694332068,월계동,폭6-8m,소로3류,노원구
135,석계로9길,0,주거지 도로,37.6156787,127.0612281,37.6158569,127.0613777,37.6157678,127.0613029,24.34667095274799,월계동,폭6-8m,소로3류,노원구
136,광운로2길,0,3차로,37.61675,127.05927,37.61724,127.0586,37.616995,127.058935,80.42588326901222,월계동,폭6-8m,소로3류,노원구
137,광운로2길,0,3차로,37.61675,127.05927,37.6165058,127.0597861,37.6166279,127.05952805,52.973743302790254,월계동,폭6-8m,소로3류,노원구
138,광운로2길,0,주거지 도로,37.61675,127.05927,37.6171919,127.0589604,37.61697095,127.0591152,73.78921457679652,월계동,폭6-8m,소로3류,노원구
139,광운로2가길,0,주거지 도로,37.61724,127.0586,37.6174565,127.0588418,37.617348250000006,127.0587209,32.142180464745174,월계동,폭6-8m,소로3류,노원구
140,광운로2길,0,3차로,37.61724,127.0586,37.6173734,127.0584475,37.6173067,127.05852375,20.01117589419408,월계동,폭6-8m,소로3류,노원구
141,광운로2길,0,3차로,37.61724,127.0586,37.61675,127.05927,37.616995,127.058935,80.42588326901222,월계동,폭6-8m,소로3류,노원구
142,광운로,0,3차로,37.6182642,127.0573158,37.6181337,127.0572302,37.61819895,127.057273,16.352692113437687,월계동,6m미만,소로,노원구
143,광운로1길,0,3차로,37.6182642,127.0573158,37.6187916,127.0566572,37.6185279,127.0569865,82.49438302867954,월계동,6m미만,소로,노원구
144,광운로2길,0,3차로,37.6182642,127.0573158,37.6176306,127.0581536,37.6179474,127.0577347,102.5764505963974,월계동,폭6-8m,소로3류,노원구
145,광운로,0,3차로,37.6182642,127.0573158,37.6186434,127.0575461,37.6184538,127.05743095,46.79086443383857,월계동,6m미만,소로,노원구
146,동일로173길,0,주거지 도로,37.61808,127.07262,37.6182104,127.0732655,37.6181452,127.07294275,58.6737187813658,공릉동,폭6-8m,소로3류,노원구
147,동일로177길,0,주거지 도로,37.62053,127.07204,37.6207023,127.0729882,37.62061615,127.0725141,85.68153790591475,공릉동,6m미만,소로,노원구
148,동일로203길,0,3차로,37.63805,127.0646,37.6383028,127.0654573,37.6381764,127.06502865,80.55219050043533,중계동,폭20-25m,중로1류,노원구
149,동일로203길,0,3차로,37.63805,127.0646,37.6371506,127.0613493,37.6376003,127.06297465,303.2166759349344,중계동,폭20-25m,중로1류,노원구
150,광운로,0,3차로,37.6230162,127.0601615,37.6231217,127.0601681,37.62306895,127.0601648,11.74547340077654,월계동,6m미만,소로,노원구
151,광운로,0,3차로,37.6230162,127.0601615,37.622784,127.059914,37.6229001,127.06003775,33.84158855051812,월계동,6m미만,소로,노원구
152,석계로,0,3차로,37.6230162,127.0601615,37.623026,127.0605349,37.6230211,127.0603482,32.93951677968192,월계동,6m미만,소로,노원구
153,광운로,0,3차로,37.628,127.05964,37.6283189,127.0588267,37.62815945,127.05923335,80.57168611498865,월계동,6m미만,소로,노원구
154,광운로,0,3차로,37.628,127.05964,37.6241732,127.0600927,37.6260866,127.05986635,431.9748689404464,월계동,6m미만,소로,노원구
155,광운로22길,0,주거지 도로,37.628,127.05964,37.6287889,127.0594048,37.62839445,127.0595224,90.15084757952532,월계동,폭10-12m,소로1류,노원구
156,광운로,0,3차로,37.62844,127.0582,37.6285426,127.0570046,37.6284913,127.0576023,105.88967824451458,월계동,6m미만,소로,노원구
157,광운로,0,3차로,37.62844,127.0582,37.6283189,127.0588267,37.62837945,127.05851335,56.94612283167104,월계동,6m미만,소로,노원구
158,월계로,0,주거지 도로,37.62844,127.0582,37.6293581,127.0576904,37.62889905,127.0579452,136.19615674616452,월계동,6m미만,소로,노원구
159,광운로,0,3차로,37.6286545,127.0566542,37.6285426,127.0570046,37.62859855000001,127.0568294,34.4825973818477,월계동,6m미만,소로,노원구
160,수락산로,0,3차로,37.6639957,127.0748944,37.6638388,127.075096,37.66391725,127.0749952,24.88535704362696,상계동,폭8-10m,소로2류,노원구
161,한글비석로24길,0,3차로,37.6639957,127.0748944,37.6639069,127.0744759,37.6639513,127.07468515,38.1668155186261,상계동,6m미만,소로,노원구
162,수락산로,0,3차로,37.6639957,127.0748944,37.6645189,127.0742086,37.6642573,127.0745515,83.83716354870019,상계동,폭8-10m,소로2류,노원구
163,한글비석로24바길,0,주거지 도로,37.66699,127.07078,37.6661234,127.070416,37.6665567,127.070598,101.54841812682196,상계동,6m미만,소로,노원구
164,수락산로,0,3차로,37.66699,127.07078,37.66714,127.07058,37.667065,127.07068,24.250634270672716,상계동,폭8-10m,소로2류,노원구
165,수락산로,0,3차로,37.66699,127.07078,37.6668479,127.0709885,37.66691895,127.07088425,24.217010726013555,상계동,폭8-10m,소로2류,노원구
166,수락산로,0,주거지 도로,37.66699,127.07078,37.6673213,127.0709473,37.66715565,127.07086365,39.673040905958814,상계동,폭8-10m,소로2류,노원구
167,수락산로,0,3차로,37.6711366,127.0499585,37.6711293,127.0500622,37.67113295,127.05001035,9.16311937939249,상계동,폭8-10m,소로2류,노원구
168,신내로,0,3차로,37.6203373,127.0844412,37.6199965,127.0852365,37.6201669,127.08483885,79.66420931047256,공릉동,6m미만,소로,노원구
169,신내로,0,3차로,37.6203373,127.0844412,37.6204412,127.0843586,37.62038925,127.0843999,13.703084340264166,공릉동,6m미만,소로,노원구
170,한글비석로47길,0,주거지 도로,37.65938,127.0652,37.6597828,127.0660447,37.6595814,127.06562235,89.58190055315588,상계동,6m미만,소로,노원구
171,한글비석로,0,3차로,37.6644265,127.0661875,37.6647876,127.063416,37.66460705,127.06480175,247.31797490040128,상계동,6m미만,소로,노원구
172,공릉로62길,0,3차로,37.6379382,127.0724717,37.6364417,127.0721729,37.63718995,127.0723223,168.4731775941381,하계동,폭8-10m,소로2류,노원구
173,우이천로,0,3차로,37.6245703,127.0502457,37.6276221,127.0477556,37.626096200000006,127.04900065,404.6705648354494,월계동,6m미만,소로,노원구
174,월계로42길,0,3차로,37.6245703,127.0502457,37.6238765,127.0508285,37.624223400000005,127.0505371,92.75526822646157,월계동,폭8-10m,소로2류,노원구
175,월계로44길,0,주거지 도로,37.62496,127.05082,37.6242405,127.0511254,37.62460025,127.0509727,85.14748306253611,월계동,폭8-10m,소로2류,노원구
176,월계로45길,0,주거지 도로,37.62574,127.05202,37.6265215,127.0511864,37.62613075,127.0516032,113.75825034284246,월계동,폭20-25m,중로1류,노원구
177,월계로49길,0,주거지 도로,37.62897,127.05711,37.6300392,127.0559748,37.6295046,127.0565424,156.3794566178041,월계동,폭20-25m,중로1류,노원구
178,노원로20길,0,3차로,37.6462836,127.0742197,37.64529,127.07074,37.6457868,127.07247985,325.735282114303,하계동,폭20-25m,중로1류,노원구
179,한글비석로5길,0,3차로,37.6462836,127.0742197,37.6445116,127.075064,37.645397599999995,127.07464185,210.6891265904576,하계동,폭20-25m,중로1류,노원구
180,한글비석로5길,0,3차로,37.6462836,127.0742197,37.6475553,127.0742319,37.64691945,127.0742258,141.47967342835338,중계동,폭20-25m,중로1류,노원구
181,한글비석로5길,0,3차로,37.6475553,127.0742319,37.6462836,127.0742197,37.64691945,127.0742258,141.47967342835338,중계동,폭20-25m,중로1류,노원구
