위도,경도,경사각,평균_거리차,열선여부,원본여부
37.556128079179494,127.1016298294797,13.611704534718417,201.0899271006701,1.0,0
37.55624207494054,127.1009637807195,8.18072731090273,222.94382407342462,1.0,0
37.571608479624324,127.08951811454364,1.8846275660169205,100.90205983354176,1.0,0
37.57053789434351,127.08805902217246,10.087734999974376,247.41958045494547,1.0,0
37.55548238920803,127.11239249862975,5.23384373064747,738.0674192011858,1.0,0
37.54943023245544,127.11081013609501,2.3437854941399374,570.0760063446655,1.0,0
37.57170483846076,127.09367479899686,16.10639613466906,221.39715979368074,1.0,0
37.56988075935362,127.09342117048898,15.28784598192594,233.80456320755056,1.0,0
37.57147221137096,127.09194329536044,10.819116550884951,357.0709591567035,1.0,0
37.570533777005636,127.09326842758963,16.77609163325285,291.27674266995666,1.0,0
37.56623932392125,127.09035564672861,14.805581744968556,152.06660185785583,1.0,0
37.554128921583576,127.09945392175207,10.794742166463031,246.92897184607043,1.0,0
37.5577941256401,127.09915316626795,9.995831243841078,213.06351137802304,1.0,0
37.55967540258884,127.09615870664278,10.440985397933613,223.85704137217658,1.0,0
37.55645991311852,127.09781308097962,21.546360530183765,189.74981475931634,1.0,0
37.5568769685321,127.09742505552259,9.508490752322134,229.98604481592332,1.0,0
37.56051317111694,127.09640505503943,21.331493637985822,130.10547646408767,1.0,0
37.56867313163046,127.08831675000621,5.030069089474486,184.15391978735755,1.0,0
37.5731142573446,127.09310894292196,15.295443393606728,414.66194211127885,1.0,0
37.563173521191906,127.0884296870293,4.074165126057996,122.3853656237959,1.0,0
37.55275474208038,127.09654864545875,9.862188249871906,317.6235815262748,1.0,0
37.535702231218046,127.0788911114735,0.46417487375579947,353.70556185073485,1.0,0
37.53582122195128,127.081368370844,2.930264123383283,315.8461498479349,1.0,0
37.53297925505158,127.08596813234222,6.107637459039841,114.40361358825129,1.0,0
37.53517256718482,127.07648745439695,4.765921371086251,279.7959196799049,1.0,0
37.55771457381299,127.08281819687745,6.40438607117921,340.34393251228096,1.0,0
37.553822945495504,127.11244502454298,8.732258191571832,529.501777267789,1.0,0
37.546053192051836,127.10879876813476,7.065891686266914,269.7008700531979,1.0,0
37.54974596923315,127.09778756299396,22.56415849957413,292.95483551874077,1.0,0
37.561310948832634,127.09863560314585,15.33083964608809,225.69767794209045,1.0,0
37.551338270000905,127.07487545111366,2.2877838561276045,276.7031619009033,1.0,0
37.55748279717093,127.09785516405367,2.9277270096225023,156.62679941077513,1.0,0
37.56559056525154,127.09327506583782,14.540317105974362,155.1679237170797,1.0,0
37.55685148684396,127.09983498762412,10.50884174551214,184.75871321695178,1.0,0
37.55735778678855,127.08239496781319,4.5373809148813224,374.0823881829732,1.0,0
37.53954701421391,127.09315315314022,2.07864246830528,156.5262672640956,1.0,0
37.55212070792251,127.08905556156652,5.255407842490313,229.60769817694822,1.0,0
37.55312788381682,127.11382059917163,11.725128777256026,823.3190860960234,1.0,0
37.534132069565544,127.09202678020489,10.809132736743312,212.27111377653483,1.0,0
37.54962840114022,127.07709560542483,5.376970573462495,390.4752257060275,1.0,0
37.543630000051934,127.08338003733951,6.155798824154072,185.379555423828,1.0,0
37.55595745967866,127.09727563469868,8.079137465946989,186.51959781769617,1.0,0
37.55532492661715,127.1011292236005,8.194756475744182,227.57321164369327,1.0,0
37.56816704134484,127.09118359681453,2.8105043630542577,140.88237389268872,1.0,0
37.57139748987714,127.09056796736273,7.192709926991018,322.453261965981,1.0,0
37.55308879503872,127.11068233244393,4.785554947926454,709.773721143157,1.0,0
37.552473236426465,127.11288068854888,6.669024761101506,586.4878421639487,1.0,0
37.567344641597764,127.09163739097364,16.81187687217865,288.92635390003767,1.0,0
37.56913177921656,127.09389123655627,11.083795411107808,299.28167562428075,1.0,0
37.57209970375619,127.09148107296595,15.814726650225483,348.60080557376875,1.0,0
37.57220563874719,127.09350320725652,13.27483792850732,272.768353405786,1.0,0
37.56676957319796,127.08925169050421,14.062728735661645,82.99969924628692,1.0,0
37.557709209039416,127.09724506692474,10.856539600923226,169.54010666966772,1.0,0
37.55982139499173,127.09773618584227,8.71745092558913,283.11099009253536,1.0,0
37.55959796111491,127.09564873821306,9.263543576742288,236.51514155162184,1.0,0
37.55747994764018,127.0962166127902,20.74145154909015,223.70013326768137,1.0,0
37.559959254447385,127.09604843139591,9.92961365391215,246.74325937367732,1.0,0
37.56026469664927,127.09415365766148,19.20949244695951,120.83488407036631,1.0,0
37.572730483910235,127.08662940224009,2.047079461916449,119.54135252311119,1.0,0
37.57096682262825,127.08858599770775,17.71212550348144,364.42172892413623,1.0,0
37.56471324105033,127.09063956709026,3.4759078118094426,131.48818077231078,1.0,0
37.551116390508945,127.09912563865714,7.82138764137062,328.05856851260353,1.0,0
37.536083555224494,127.08091525120011,3.666272002574716,300.69408958679134,1.0,0
37.534200704004554,127.07779361954351,0.5950893962668294,268.4286889730821,1.0,0
37.53241639764679,127.08853246227967,7.276381011691074,147.46285928407565,1.0,0
37.53739969703534,127.0781893419384,4.6769373451842835,287.140931904117,1.0,0
37.558163458964614,127.08279835926831,5.898890803836161,274.352244685006,1.0,0
37.552022459629306,127.11136136545164,8.049775351346232,543.6327838122318,1.0,0
37.548589930854845,127.10862516181128,2.456348217005905,282.25446108115625,1.0,0
37.5528917760139,127.09560018057518,22.138628390834246,296.5978727896511,1.0,0
37.56251758529936,127.09519792779767,15.303209099497497,155.40924624251164,1.0,0
37.55113901949564,127.07491649683593,6.400584565773816,315.5097185715748,1.0,0
37.55351458473463,127.0990119618767,4.6821247724745,179.3872413828432,1.0,0
37.56491723975202,127.09242955170701,14.352283782512107,174.34559563818084,1.0,0
37.55380813446676,127.09857925413559,11.780998728818448,176.79262178764498,1.0,0
37.55768843016299,127.08064631067296,5.031344482114844,368.2011207483154,1.0,0
37.53619876726944,127.09039163462484,8.830855202349833,163.43074078779426,1.0,0
37.554956393037244,127.09001094657268,4.954427294058352,183.41518710946812,1.0,0
37.55651903876971,127.11314322422565,16.346284550208438,806.383793849356,1.0,0
37.53710040235964,127.09302234468564,6.796820967919997,154.19279343793283,1.0,0
37.550275988825305,127.07582631275535,0.6222362101939978,467.3929941183813,1.0,0
37.54627956758447,127.08473824784488,8.645259918287694,125.39730495463908,1.0,0
37.553751433994755,127.09727062398848,11.392046219774628,140.51881251064657,1.0,0
37.55801240324477,127.10121250027692,9.091309898821113,142.96409822437968,1.0,0
37.57082175781997,127.08954720841376,5.028890973530922,86.1065181505871,1.0,0
37.57319770125461,127.08596247213866,6.819731978483345,318.78239578661015,1.0,0
37.554922925916024,127.11161171656636,0.7809344570706694,707.4260709516186,1.0,0
37.552136947655654,127.1132226290135,3.9484700317163846,548.985860887947,1.0,0
37.570535936454625,127.09294308912494,12.106960753425197,222.64100688729852,1.0,0
37.5721459437006,127.09283361445154,12.898610170886334,277.0925129562933,1.0,0
37.57453475038899,127.09118698522065,15.852626672086569,350.17377114696393,1.0,0
37.56945020986384,127.08869676144467,16.732497062717723,268.6786270714757,1.0,0
37.56609693766692,127.09049986814483,10.235772212663383,74.43238148795088,1.0,0
37.55679157654169,127.09755957594214,13.993845388373462,243.0346382983342,1.0,0
37.55645381087477,127.09704408822107,9.290556192884644,263.11757314635236,1.0,0
37.5586078439785,127.09983372698572,12.496225829713442,262.53591364865775,1.0,0
37.55413128142446,127.09984563445573,19.262358081472357,233.80203573565456,1.0,0
37.55743903412732,127.09609176371221,9.01243101785154,254.294664892773,1.0,0
37.56149679973779,127.0933164768534,19.47818404066524,112.55403299086598,1.0,0
37.5721022985786,127.08689368052052,2.3255374555099775,143.54822868207378,1.0,0
37.570945256985425,127.08907651013048,17.60421998083884,364.7920750572234,1.0,0
37.56628932747017,127.08841338771434,5.663190706905855,81.7305458393317,1.0,0
37.554833173215776,127.098483756061,9.927028884704605,336.26067861190444,1.0,0
37.5360968358392,127.07871285235827,6.310677419254004,258.68323207148865,1.0,0
37.53550337888531,127.0791355519631,4.598889064685966,331.1210695104434,1.0,0
37.53285704737204,127.08678292023424,4.930114508843894,188.41303677810618,1.0,0
37.53726455414684,127.07637780732571,3.470981438408786,240.4283057316958,1.0,0
37.55598165448421,127.08089767437339,2.8200572022529635,273.10045984861114,1.0,0
37.554417979615465,127.1131041705076,5.697599701012015,509.22806126257115,1.0,0
37.54742762769262,127.10457904399586,5.4357455009011195,235.13058994561308,1.0,0
37.552416483771864,127.0968453940603,23.561101135441113,255.6642213877946,1.0,0
37.56061875334101,127.09619433320962,15.02933494864222,158.96977138171277,1.0,0
37.548394826872695,127.07159380773894,1.4049606124013758,314.06468318654794,1.0,0
37.55810655500875,127.10098631027735,2.8262300612360414,205.01798497016335,1.0,0
37.565677745941,127.09354116351398,11.064893133656255,193.45517720302388,1.0,0
37.5538710110085,127.09618497802433,5.651029806312801,229.90474434118065,1.0,0
37.55441086735128,127.07967630628072,2.5731847238488266,306.6956901517642,1.0,0
37.53792809999982,127.0943708223148,5.1895201716795505,175.95950050329236,1.0,0
37.55381007950087,127.08900025456884,6.677257887270168,200.4564151481535,1.0,0
37.553541889638744,127.11547542867918,12.347115082079405,791.3218351375242,1.0,0
37.53427670373475,127.0929578528969,5.432157012934519,147.22536606839796,1.0,0
37.54777867584888,127.07714938602675,3.3875589306698495,390.4964583168213,1.0,0
37.542989484109434,127.08343068849537,2.4888756831508076,173.0633776736254,1.0,0
37.55479871406938,127.09729845694818,13.957054995590402,209.7300946492379,1.0,0
37.55578694990528,127.09884039090468,9.288142205293598,136.45710893290473,1.0,0
37.5702932715564,127.09315249923434,0.563594663293053,162.43337359622197,1.0,0
37.571125259248134,127.08643693388892,10.74855386092489,307.55277886193426,1.0,0
37.551861374059314,127.11520660748825,4.612956245790052,745.462441483413,1.0,0
37.55257697053431,127.10996598708293,4.535728789662223,639.4028215430754,1.0,0
37.56884490422528,127.09160354890125,16.011295251565983,215.73678291694935,1.0,0
37.573149123106276,127.0915199857065,10.4024373444901,291.4527194278123,1.0,0
37.574059830125876,127.09000698692749,10.87530559849317,323.284114381674,1.0,0
37.57350665242763,127.09311920974717,11.990224401280914,283.9032106764784,1.0,0
37.56725723234237,127.09114675157815,8.76692431703568,93.56383881802915,1.0,0
37.55716272367072,127.09952816912241,7.976100286608865,227.90995149626804,1.0,0
37.56053483691918,127.09661911907008,12.236948579421146,210.23676208317562,1.0,0
37.55896234001795,127.09579071145974,11.455246179605096,210.57965852674135,1.0,0
37.55829168924194,127.09799818075976,15.008785733474381,151.72862261390563,1.0,0
37.55804382722174,127.09704862483164,7.526600055291402,231.65390410703904,1.0,0
37.563623866261445,127.09459693920918,21.883860166103823,96.12420354303919,1.0,0
37.57191159172327,127.08977143406477,3.8454286564240743,132.96141825364896,1.0,0
37.57338881921993,127.09275549198739,13.683991788946484,422.47992110493567,1.0,0
37.564148911321624,127.08780175271264,8.874148629157244,118.81616268138539,1.0,0
37.55205918493086,127.09972055729503,8.025710909909936,316.8831251574222,1.0,0
37.53682145702405,127.08069935984801,0.2169018577631158,325.2132695826714,1.0,0
37.53484237669728,127.08110487921783,6.448127725954555,314.86708394375836,1.0,0
37.53455174151496,127.086616357545,4.857772765188391,158.916099138815,1.0,0
37.53887036498162,127.07810210621021,2.991421898955017,306.08724881859433,1.0,0
37.55729786105515,127.08180134580655,5.82173992588543,337.2458835179546,1.0,0
37.552595557339465,127.11264044866061,2.886077790442006,579.5243835939905,1.0,0
37.54694993531582,127.10471317771967,1.5668707754225906,212.6484228461011,1.0,0
37.55295843212276,127.09557732299957,23.491242996738954,252.50994848670385,1.0,0
37.56401451152669,127.09542766839834,12.180041533138162,202.00608043510263,1.0,0
37.55157013704568,127.07094272628414,6.87808422991773,261.22550965282414,1.0,0
37.55532361883981,127.09936539944324,3.5878568437590497,174.93400294987885,1.0,0
37.566749087125835,127.09419048894034,9.619440339771943,139.6288775208459,1.0,0
37.55535526706488,127.09985556985893,10.372127877371614,215.19602404926104,1.0,0
37.557353029646364,127.08007217998286,1.8541222105591206,361.35671633346004,1.0,0
37.53723754589523,127.0937880414268,2.9986183219543916,225.4281261464384,1.0,0
37.553720856776216,127.09014834616532,5.4319151879446315,259.2474677614327,1.0,0
37.55654392335475,127.11123290916694,13.116699917322002,794.8193333184264,1.0,0
37.53469506370611,127.09251723014465,9.55962351473682,156.16179381530742,1.0,0
37.550294988457466,127.07814147300535,3.411573063236342,465.39339467529373,1.0,0
37.54632953058206,127.08526123151175,4.715372704957346,200.11817338345497,1.0,0
37.5555398876633,127.10035829863811,13.993644145784115,136.406896822788,1.0,0
37.555148220792,127.09878346196437,12.433293913730083,187.03224314776037,1.0,0
37.570809850961126,127.09186846053476,5.776280768363224,101.59031771205566,1.0,0
37.57295005825929,127.08881178108516,8.381065813315052,331.89579269859047,1.0,0
37.55596832644565,127.11408479221907,4.976501637514363,749.6644778192738,1.0,0
37.55149635145376,127.11223435174352,4.311556229959702,563.3960927784316,1.0,0
37.56873368835896,127.09184056043705,13.968932398070942,262.4439084879906,1.0,0
37.5722210632751,127.09323907455214,10.222124722584594,251.4714789495373,1.0,0
37.573796162559105,127.08847768788962,14.56456807442385,327.96069595283814,1.0,0
37.5718245193124,127.09205747509637,16.475808739719774,338.55052249157063,1.0,0
37.567285588652005,127.09066485305085,13.483033160238492,75.96654608676606,1.0,0
37.55606517029976,127.0990170442517,13.288280509315069,174.06243004145463,1.0,0
37.55643409107172,127.09857291644154,10.816245877464901,200.29787392361231,1.0,0
37.557951477479435,127.09984888954193,10.20718920500067,212.7802791634609,1.0,0
37.555124522255916,127.0962833736409,21.634123459370723,150.3933865448683,1.0,0
37.56024325823179,127.09708035463655,8.932553869408647,251.711941218943,1.0,0
37.56070551064796,127.09440080899938,17.989735209484575,171.24460358760732,1.0,0
37.57039582641535,127.08623002977131,4.076867542710592,128.79713853010819,1.0,0
37.571859239405406,127.09110619010697,15.871892351549505,414.8280054439066,1.0,0
37.56400471310571,127.08767471641423,8.32933430198471,109.34860745365238,1.0,0
37.551087813846735,127.10085127900237,12.601396757675968,284.097025126366,1.0,0
37.536951218251396,127.08207703383526,1.1568802122677213,322.07095235023735,1.0,0
37.536727536191975,127.07899411286314,3.0806830659428672,324.7560105990892,1.0,0
37.53278104287989,127.08450695409326,3.6687583606532366,129.39340839444822,1.0,0
37.538854066553256,127.08009321106613,6.431641750132434,233.0569622266258,1.0,0
37.55421521201044,127.07970129680396,2.962434252586391,359.03397136563996,1.0,0
37.55274158738712,127.11002917194196,3.4606540528728966,513.1244506688555,1.0,0
37.549149292714596,127.10946048287032,6.556721542404247,281.2343606840683,1.0,0
37.55149671002273,127.09451438387222,22.51713911705836,259.25937794601225,1.0,0
37.55975166875049,127.09769089322108,12.593842824614956,193.19548773653412,1.0,0
37.54899460045557,127.07182876984301,6.605972487327128,325.74870965155594,1.0,0
37.55575806186417,127.10149341201476,3.565851719998344,179.50625251355564,1.0,0
37.565481801539896,127.09203916498831,9.872374193062752,158.0619996151823,1.0,0
37.55659915411826,127.09623299189082,11.714336828903587,179.34759694988384,1.0,0
37.55719911814164,127.08230203776012,5.991959603468423,334.1899012000621,1.0,0
37.53915438430714,127.09325798703917,7.315360325447948,153.51158887576617,1.0,0
37.55217908360264,127.09168483600789,3.9495552550384585,192.91493140515146,1.0,0
37.55317597856446,127.1121291333566,12.25868464046518,830.2882496819332,1.0,0
37.534047463296666,127.09546145612651,8.771346687513441,171.26375883820322,1.0,0
37.548080310023046,127.07844482991936,4.297368007452635,454.50798361190664,1.0,0
37.5425307729792,127.08549666391545,7.378879668273667,131.1756647166296,1.0,0
37.55733116312956,127.10095693323636,13.203257971209368,174.24939005709467,1.0,0
37.55524520341614,127.10117978412578,12.127954637924397,147.2889796065349,1.0,0
37.57042619782529,127.08845887952975,0.8857122876108878,80.375616638144,1.0,0
37.573507161243754,127.08810958355335,9.644671965083045,326.8106678767127,1.0,0
37.55305096745944,127.1108291154495,0.8480684293050039,710.5984923346371,1.0,0
37.55441107927095,127.11168487974275,4.148165625169688,572.2796436982667,1.0,0
37.571001287634296,127.09343421303606,13.36473025551512,263.0011239006868,1.0,0
37.57283571325932,127.09381928706712,12.588951344004812,302.30643297402156,1.0,0
37.57436586504069,127.09042269172295,14.986514587141363,296.24891744120714,1.0,0
37.570731767155394,127.09083825640232,11.483795003831098,273.4319780319595,1.0,0
37.56383523275683,127.08859581268624,8.64571011012148,75.6470287593275,1.0,0
37.557857010033004,127.09655235311898,11.700977995147623,229.4855442163487,1.0,0
37.557611669284256,127.09647274586614,8.73824377387418,213.6698214205626,1.0,0
37.55656578409339,127.09872266591019,13.714992234847033,252.73338386400394,1.0,0
37.55599667833022,127.09696075699829,21.002269980726787,197.65403534559914,1.0,0
37.5585679886736,127.09731055781266,13.713803382486722,227.9387477241077,1.0,0
37.56257192970828,127.09709390485821,18.816420541472198,163.11967506153383,1.0,0
37.57115117057342,127.086459440969,4.947916943173567,96.87320471981104,1.0,0
37.57288039123604,127.0896597825121,17.90575751324919,437.3999890559138,1.0,0
37.5654693765363,127.08678706872959,7.230012724482852,133.30724670290115,1.0,0
37.55086079882397,127.09914621898466,8.498967587974795,292.7341098954935,1.0,0
37.53501818005436,127.07787254273248,1.7837983660133276,281.41339735692196,1.0,0
37.535093969107166,127.07857811994076,5.968429283124753,348.647075086185,1.0,0
37.53298676456361,127.08873458993938,4.065344003853152,117.36989203761793,1.0,0
37.53797937452612,127.07790606760058,2.721420419092669,261.3170682371619,1.0,0
37.556042154848924,127.08332736986652,3.938701740222039,338.4050984772512,1.0,0
37.55058782510598,127.1103452489619,7.539075631297058,586.3881155359306,1.0,0
37.54707178420277,127.10946610990183,1.0433990356229672,259.64799423186014,1.0,0
37.554627520736695,127.09634557019321,20.637159378979273,275.84009502970287,1.0,0
37.56387237476041,127.09701442165745,16.55837880367303,191.92134100286955,1.0,0
37.54716243932378,127.07403052577544,2.467108563718704,277.83707276825646,1.0,0
37.5569256659589,127.10110937010882,5.0375191382365,135.03557807855321,1.0,0
37.5625266026657,127.09190599451956,16.43468506452483,222.7675953320354,1.0,0
37.55737827246471,127.09875612349582,8.47072644159913,176.630474587391,1.0,0
37.554262184111245,127.08260217940003,4.954590347660718,356.4998009076719,1.0,0
37.53573194700804,127.09331718827286,4.506046570194523,190.43788163842382,1.0,0
37.55175292554258,127.0921777566817,0.946509881992236,229.89635745444303,1.0,0
37.55311786374156,127.11116430036799,16.882254015990362,833.7969903263479,1.0,0
37.532620410295635,127.09113212319366,11.704714683136332,135.9797668105853,1.0,0
37.551092018633156,127.07413283603944,1.7815279181894053,399.47278474093036,1.0,0
37.54535371116469,127.08387382302594,7.946374996778475,115.95012836001548,1.0,0
37.557030886964625,127.09959869741438,11.395792277143489,212.7443621287022,1.0,0
37.55770765702313,127.09931551128581,6.162102340613524,151.18789992850282,1.0,0
37.56906833413266,127.08866428637187,0.5436214003608177,157.5239019499112,1.0,0
37.573384776591084,127.0864976859191,10.748164951153331,338.44564085475497,1.0,0
37.55508592184346,127.11488179564749,6.329768340465087,794.1886413888428,1.0,0
37.55420944127632,127.11014103677769,6.716077125105001,629.5933021313335,1.0,0
37.572190122876314,127.09496564242329,11.783119142733495,226.08001370968424,1.0,0
37.56958154115026,127.09297438466484,11.038081710445901,282.90068078034136,1.0,0
37.57284638943187,127.0906104919034,10.533720713695276,324.49476526808246,1.0,0
37.5734904361086,127.0908583632724,13.840272071726718,293.1071185389403,1.0,0
37.56608748801951,127.09096885366813,13.884472422520027,117.24788289435833,1.0,0
37.554668665156356,127.09990819590101,13.527236010511903,252.5833620788435,1.0,0
37.55642172254974,127.09513348880697,11.20253597732411,285.722053821847,1.0,0
37.55737568879971,127.09539471865534,13.61894740362395,236.26678331096278,1.0,0
37.555059878762044,127.09831863193253,16.016818428998576,187.2639235834804,1.0,0
37.55888493842213,127.09684191778207,12.037801394083715,242.32469797998337,1.0,0
37.561165345671654,127.09511892521262,21.946338921400134,151.56288475354583,1.0,0
37.57173350616624,127.08919797737978,2.0821559859414482,92.53049092383559,1.0,0
37.57433263093489,127.09282645052083,16.784386270132252,406.9050110976279,1.0,0
37.56614619808224,127.08720620502875,8.922851513301381,140.8952292765881,1.0,0
37.55490548078555,127.0967495010136,11.330686889806167,313.3393113718305,1.0,0
37.53480792433503,127.07826621913456,4.431695204730101,328.3811932126879,1.0,0
37.53477561412387,127.08032437862106,5.217040981772675,345.95772384316035,1.0,0
37.53215511287018,127.08645536856102,1.3719159768820637,151.97524739708638,1.0,0
37.53553103944821,127.07802108078425,2.3040034192876497,312.36772798645313,1.0,0
37.55418552668903,127.08336935504728,6.708939484380002,358.2217570511508,1.0,0
37.55094814984725,127.11292183464458,4.6574360473065095,556.7483792650825,1.0,0
37.546020323286264,127.10549007797056,6.299185208789344,212.63965973935169,1.0,0
37.55412127803769,127.09722850058088,21.899693320231755,270.81883162265024,1.0,0
37.56221563890038,127.09457875992875,13.44675486017135,211.22940288974945,1.0,0
37.54913525029654,127.07284816034011,5.5568000662048105,261.3164790113829,1.0,0
37.55381976451573,127.10051173346965,1.5428444951770333,222.3857564999747,1.0,0
37.56456748490892,127.09081576578981,10.040708473571652,181.0415775560275,1.0,0
37.55294780825594,127.09811697615399,10.865951044772029,244.49425780663054,1.0,0
37.55630787284265,127.08151635549872,8.145549922286616,279.63076332187745,1.0,0
37.538522347780464,127.09073925841582,6.419388558897589,160.76706561216415,1.0,0
37.55369828635039,127.09201642482284,4.858002350975403,270.95297215595144,1.0,0
37.55542462649819,127.11304960527326,17.018826428132137,791.8670049177962,1.0,0
37.53540069597229,127.09547405943417,6.838640335945321,220.2530947811631,1.0,0
37.547848865525815,127.07873942084426,4.545203484917371,419.3673420033228,1.0,0
37.54432834120899,127.08665255813729,6.911361734938507,192.2751494295881,1.0,0
37.55459191084855,127.09949288285837,9.322943104022764,232.29336370245585,1.0,0
37.55491194772798,127.09951746889966,9.974304492055621,171.30299835509794,1.0,0
37.571692369810435,127.08983234658619,0.5300759226782834,107.77078335760643,1.0,0
37.57241697218428,127.0892074021993,7.933275966031896,283.95212101380645,1.0,0
37.555666384835405,127.11088231203486,4.046115411179002,789.8637304214282,1.0,0
37.55057061806471,127.11200242626424,3.441829567602671,626.3705525903466,1.0,0
37.56921966203559,127.09256662950813,13.678232739221478,218.68992154597103,1.0,0
37.57176833235894,127.09362771178829,16.282756191120754,281.9173029364874,1.0,0
37.57259883112692,127.09287038042605,10.053318743340471,354.2205260063473,1.0,0
37.57039790587118,127.09305088019086,14.391282211297371,339.07747884662285,1.0,0
37.56616797567626,127.09099487166242,8.531729518627161,71.97851821084127,1.0,0
37.55492722067965,127.09736091668546,11.472041537945945,206.39459413613056,1.0,0
37.55788660315151,127.09556456705808,13.900428778370319,288.5481619409892,1.0,0
37.558886338567895,127.09799385606262,11.36677458397563,253.84115291381684,1.0,0
37.55563966368273,127.09609395777831,18.330223905244246,215.9761119028789,1.0,0
37.560246722300924,127.09861920936204,11.28963721135295,244.85625213748892,1.0,0
37.561794517741426,127.09445665158773,16.34545864810059,89.18039720586467,1.0,0
37.570629516339736,127.08800575166408,1.8589371434502469,181.05205337446455,1.0,0
37.57378504907815,127.09253591538656,12.682363455296219,401.6571750718177,1.0,0
37.562247324209906,127.08639110418723,7.071638770324953,161.34155502554313,1.0,0
37.55174171764727,127.09750365357577,7.6292804624891435,254.14325795282093,1.0,0
37.53716226605724,127.07926800267731,6.625025285186687,269.0077612096899,1.0,0
37.53346586462727,127.07782753665298,3.4425315991937433,258.7548275274456,1.0,0
37.535258756180724,127.08706935968546,1.0368755217668721,116.59614610079305,1.0,0
37.53883506169766,127.07828460933416,1.5013968476619484,228.64437866565873,1.0,0
37.5539917396828,127.08120469840465,2.071917380420966,300.03821268539286,1.0,0
37.55271831803081,127.11209096716318,8.73260116431732,552.7063317293199,1.0,0
37.550736175217494,127.1094569493684,7.834328179812073,203.42132526695434,1.0,0
37.55211699450929,127.09741445129409,25.99800502021066,340.6924919783615,1.0,0
37.56030765533366,127.09434380477092,15.941497433860576,239.62892908603814,1.0,0
37.546925890933835,127.07199526563608,5.036863369198167,323.66049594343974,1.0,0
37.55603493099535,127.09992477963239,2.0826771807338424,163.1657280120167,1.0,0
37.563484501808105,127.09420090458383,10.818512190823583,216.90297804069942,1.0,0
37.55633901111808,127.09771384109844,7.01228949552525,201.801611435739,1.0,0
37.55498351082466,127.08186703342257,2.2030230472959498,366.0195085075647,1.0,0
37.5389736707616,127.08987979233278,7.253920699325361,187.83588118963942,1.0,0
37.55306794334572,127.09339333770511,5.250343654832566,248.84335532036715,1.0,0
37.55345238817054,127.11467489107447,16.39667539228049,807.5052621571034,1.0,0
37.53596632702678,127.0929949788073,8.137027369674227,212.33655080321336,1.0,0
