열선의_id,찾은_도로의_id,중점_위도,중점_경도,경사각,최근접_시설의_평균거리,시점_위도,시점_경도,종점_위도,종점_경도,길이,열선여부,행정동,주소,도로명_여부,행정구역
20,,37.46420753356935,127.106729185727,2.4205782553777633,174.97346573350433,37.4641310530579,127.106762083418,37.4642840140808,127.106696288036,30,1,세곡동,강남구 헌릉로622길 10 (세곡동),1,강남구
21,,37.5111884513668,127.0496311308455,7.044169015223667,223.04227780121064,37.5110826369982,127.049396251711,37.5112942657354,127.04986600998,70,1,삼성동,강남구 봉은사로68길 6-3 (삼성동),1,강남구
22,,37.5180292405191,127.039048153655,4.424887672647473,180.45677234197495,37.5179439234854,127.038615211138,37.5181145575528,127.039481096172,100,1,논현동,강남구 선릉로133길 22 (논현동),1,강남구
23,,37.5095408245439,127.03087388908,1.2860491407752055,168.56522310473443,37.5095860766998,127.030790776271,37.509495572388,127.030957001889,50,1,논현동,"강남구 학동로18길 69 (논현동, 다세대주택(4세대))",1,강남구
24,,37.50289574359305,127.03315599004,1.4894020180123386,154.17641497065344,37.503106707968,127.033017203918,37.5026847792181,127.033294776162,60,1,역삼동,강남구 논현로97길 30 (역삼동),1,강남구
25,,37.505454569010496,127.0295344848915,4.673227747802159,255.49599134742888,37.5056300046993,127.029494630464,37.5052791333217,127.029574339319,80,1,역삼동,강남구 봉은사로 134,1,강남구
26,,37.5039256891143,127.029569508544,2.6148732635362597,268.8999028931049,37.5036443090517,127.029373742289,37.5042070691769,127.029765274799,100,1,역삼동,강남구 봉은사로18길 37,1,강남구
27,,37.528373848749595,127.04826376964,1.1380980412154595,372.54546453315663,37.5282696741441,127.048199556431,37.5284780233551,127.048327982849,55,1,청담동,"강남구 압구정로75길 40 (청담동, 엘지빌라)",1,강남구
28,,37.521158453136195,127.045278483689,0.7996270131949513,194.6271683918453,37.5206217657868,127.04505655428,37.5216951404856,127.045500413098,60,1,청담동,강남구 도산대로70길 25,1,강남구
29,,37.51247260828855,127.032365467528,4.868077710166401,282.39895731609363,37.5129362396255,127.031964981107,37.5120089769516,127.032765953949,130,1,논현동,"강남구 논현로124길 7 (논현동, 논현 아트빌)",1,강남구
30,,37.51327917607545,127.0359866845735,8.713978374242672,322.7929523258436,37.513219955786,127.035770786374,37.5133383963649,127.036202582773,70,1,논현동,강남구 언주로 634 (논현동),1,강남구
31,,37.5120858465921,127.031045900243,0.803436490467893,204.15348543155056,37.5122184281891,127.031221781311,37.5119532649951,127.030870019175,60,1,논현동,강남구 논현로123길 4-1 (논현동),1,강남구
32,,37.5100659828862,127.031862415194,3.837313478734844,201.2341085885655,37.5098344702817,127.031860507109,37.5102974954907,127.031864323279,90,1,논현동,강남구 논현로119길 5 (논현동),1,강남구
33,,37.5182649610984,127.06127935999852,7.348232487906857,240.74255568078493,37.5178968306498,127.061849678489,37.518633091547,127.060709041508,145,1,삼성동,강남구 영동대로118길 43-6,1,강남구
34,,37.514857198589,127.053165032054,5.2444824677755815,146.1741726453652,37.514378786536,127.05291833469,37.515335610642,127.053411729418,150,1,삼성동,강남구 삼성로112길 11 (삼성동),1,강남구
35,,37.5140439594189,127.02099783428348,10.65182504435078,400.7125699159927,37.5139723982051,127.020611936716,37.5141155206327,127.021383731851,120,1,논현동,강남구 강남대로140길 7,1,강남구
36,,37.485425317988955,127.034844791674,4.471910662875516,101.9629791862852,37.4854101563589,127.034775756836,37.485440479619,127.034913826512,30,1,도곡동,강남구 남부순환로351길 8 (도곡동),1,강남구
37,,37.51593572961505,127.0225832505975,5.518334154711482,398.63973433388776,37.5168459639768,127.022136047241,37.5150254952533,127.023030453954,205,1,논현동,강남구 도산대로8길 17-3,1,강남구
38,,37.52066319507525,127.045199507394,2.9574579876303577,204.54638329017556,37.5206583357764,127.043888604174,37.5206680543741,127.046510410614,285,1,청담동,강남구 도산대로70길 43,1,강남구
39,,37.511031267536,127.0308593447875,5.123811677371268,168.61204677044145,37.5108368999065,127.03162940528,37.5112256351655,127.030089284295,170,1,논현동,강남구 논현로121길 12 (논현동),1,강남구
40,,37.5010479329853,127.041383801889,6.174095912671018,202.930642274512,37.5010140537786,127.041259156695,37.501081812192,127.041508447083,50,1,역삼동,강남구 언주로85길 24 (역삼동),1,강남구
41,,37.5013866366446,127.02909929006547,5.600302220633766,310.66527780744656,37.5017450016757,127.029323011449,37.5010282716135,127.028875568682,130,1,역삼동,강남구 테헤란로5길 39-4 (역삼동),1,강남구
42,,37.5158274735077,127.038177163004,7.9641610397617635,257.70999315003866,37.5159826957472,127.038101795376,37.5156722512682,127.038252530632,60,1,논현동,강남구 언주로130길 35 (논현동),1,강남구
43,,37.51859580619385,127.0614616963565,11.52994957571556,231.27895108603389,37.5187602541694,127.061519634361,37.5184313582183,127.061403758352,90,1,삼성동,강남구 영동대로122길 45,1,강남구
44,,37.502351043772606,127.04659098970048,0.2942233006354606,79.09287229110328,37.5023991955137,127.04489541391,37.5023028920315,127.048286565491,100,1,역삼동,강남구 테헤란로52길 16,1,강남구
45,,37.4853380572677,127.099177608876,7.066975184376015,300.7566503742133,37.4858589420246,127.098733942272,37.4848171725108,127.09962127548,130,1,수서동,강남구 광평로 228 (수서동),1,강남구
46,,37.5018391285971,127.065200475171,2.636844134861921,165.0628208198917,37.5021658944961,127.064926284117,37.5015123626981,127.065474666225,100,1,대치동,강남구 도곡로93길 23,1,강남구
47,,37.5229827473555,127.04988741994548,6.574666730953562,379.8535917457922,37.5230042633715,127.050463180352,37.5229612313395,127.049311659539,200,1,청담동,"강남구 도산대로92길 10 (청담동, 청담대우유로카운티)",1,강남구
48,,37.5165768558138,127.03784249931952,5.043527716180388,190.14156119399712,37.5163902034295,127.037872154213,37.5167635081981,127.037812844426,60,1,논현동,강남구 학동로45길 3,1,강남구
49,,37.514341176837,127.044125999988,1.0004026374552235,229.51708223922088,37.5145833760924,127.043739019337,37.5140989775816,127.044512980639,100,1,삼성동,강남구 선릉로126길 22,1,강남구
50,,37.511497883557496,127.038990911658,1.3544374802064787,204.48673974468488,37.5111105102979,127.038949878537,37.5118852568171,127.039031944779,155,1,논현동,강남구 언주로116길 27 (논현동),1,강남구
51,,37.5002453958089,127.06268227385952,1.3956340629969235,258.7306866497284,37.5001056055771,127.062341077644,37.5003851860407,127.063023470075,30,1,대치동,강남구 삼성로64길 28,1,강남구
52,,37.5153103550281,127.045282130223,0.9984542222183692,216.5415126572158,37.51625004573,127.045193621733,37.5143706643262,127.045370638713,105,1,삼성동,강남구 선릉로126길 22,1,강남구
53,,37.517406537402,127.036432420099,0.1712550470129096,176.5425392761363,37.5173580589297,127.036154866723,37.5174550158743,127.036709973475,60,1,논현동,강남구 언주로136길 11,1,강남구
54,,37.528369014841104,127.0463856002965,6.57344354255548,307.6380021025731,37.5278506371747,127.046121397919,37.5288873925075,127.046649802674,130,1,청담동,강남구 압구정로71길 28,1,강남구
55,,37.506573822321,127.028514200435,6.763959088328066,171.87054317366542,37.5061839005349,127.028936478886,37.5069637441071,127.028091921984,100,1,논현동,"강남구 봉은사로11길 11 (논현동, 프라임아파트)",1,강남구
56,,37.48810785446945,127.0340369525755,1.047283478003434,171.4010033676144,37.4883349194752,127.033842346154,37.4878807894637,127.034231558997,80,1,도곡동,강남구 도곡로2길 27,1,강남구
57,,37.4868157191856,127.034809481099,1.2842607718116208,164.91777761473668,37.4869382855028,127.034710319273,37.4866931528684,127.034908642925,55,1,도곡동,강남구 남부순환로355길 33,1,강남구
58,,37.5162941156015,127.0249844984425,3.648417450295452,384.7110865922771,37.5159080105531,127.024463761604,37.5166802206499,127.025505235281,180,1,논현동,강남구 논현로145길 52,1,강남구
59,,37.5186753231876,127.063916416932,8.416071676786899,304.67506000215343,37.5185183147673,127.06409885511,37.5188323316079,127.063733978754,75,1,삼성동,강남구 봉은사로109길 66-8,1,강남구
