열선의_id,찾은_도로의_id,중점_위도,중점_경도,경사각,최근접_시설의_평균거리,시점_위도,시점_경도,종점_위도,종점_경도,길이,열선여부,행정동,주소,도로명_여부,행정구역
15,,37.6515284904283,127.0257544649635,3.7355203683991194,174.96686718204387,37.6511070413779,127.025613577212,37.6519499394787,127.025895352715,200,1,쌍문동,도봉구 우이천로32길 88,1,도봉구
16,,37.65151656908705,127.02439728812148,4.913476745538846,84.80659078121317,37.6523906923631,127.023793867181,37.650642445811,127.025000709062,290,1,쌍문동,도봉구 우이천로32길 67,1,도봉구
17,,37.65290297431535,127.0217816737285,8.78295466539093,240.08839726777535,37.6534416498799,127.021656837902,37.6523642987508,127.021906509555,640,1,쌍문동,도봉구 우이천로38나길 50,1,도봉구
18,,37.650655671607,127.026927510423,0.650138426685129,86.77239940252761,37.6504096418203,127.02699920834,37.6509017013937,127.026855812506,734,1,쌍문동,도봉구 노해로45길 26,1,도봉구
19,,37.65201046792725,127.03048709074,0.4734896559477655,146.430389218266,37.6518538495968,127.029896290923,37.6521670862577,127.031077890557,669,1,쌍문동,도봉구 노해로 201-23,1,도봉구
20,,37.65269330153835,127.03417476651548,5.909314486909449,116.77325023230084,37.6523922144276,127.035034223262,37.6529943886491,127.033315309769,300,1,쌍문동,도봉구 도봉로121길 44,1,도봉구
21,,37.65203583610085,127.022433742503,6.230445984392912,248.462219639662,37.6506806693686,127.022662410766,37.6533910028331,127.02220507424,120,1,쌍문동,"도봉구 우이천로38나길 28 (쌍문동, 대우그린빌리지)",1,도봉구
22,,37.6516864874729,127.0334374499765,7.245961522138181,80.40481528671383,37.6520254522198,127.033384568553,37.651347522726,127.0334903314,78,1,쌍문동,"도봉구 노해로57길 10-4 (쌍문동, 대영타운5차)",1,도봉구
23,,37.63563574540265,127.04285231028352,12.604507091302974,135.4048018866483,37.6356240704361,127.042996188052,37.6356474203692,127.042708432515,670,1,창동,도봉구 덕릉로60길 109-60,1,도봉구
24,,37.65123328068795,127.029785046451,4.875245065702306,154.3396958706322,37.6510476609516,127.029853360065,37.6514189004243,127.029716732837,80,1,쌍문동,도봉구 노해로49길 6,1,도봉구
25,,37.6482046146933,127.02946973072552,0.1817633181343964,168.82778326059946,37.6482414182203,127.029295978318,37.6481678111663,127.029643483133,124,1,쌍문동,도봉구 노해로44길 42,1,도봉구
26,,37.6347413582454,127.043041563688,8.295048059379026,184.141264496516,37.634627025365,127.042788626642,37.6348556911258,127.043294500734,240,1,창동,도봉구 덕릉로60길 135-7 (창동),1,도봉구
27,,37.640579184349704,127.041064460821,1.4960133656476204,69.23046754424271,37.6401383338804,127.041319658355,37.641020034819,127.040809263287,420,1,창동,도봉구 덕릉로62길 13,1,도봉구
28,,37.651462507031894,127.03294293983647,4.484192006592826,113.23206723760173,37.65124888013,127.032795417576,37.6516761339338,127.033090462097,620,1,쌍문동,도봉구 노해로 223-5,1,도봉구
29,,37.65051335058055,127.03031378119248,3.2143755988910376,140.0100089151229,37.6507220617387,127.030144569739,37.6503046394224,127.030482992646,352,1,쌍문동,도봉구 노해로 198-6 (쌍문동),1,도봉구
30,,37.647887474951546,127.0305080666695,1.0314257133450222,94.58585962461196,37.6479985931598,127.030403863726,37.6477763567433,127.030612269613,26,1,쌍문동,도봉구 도봉로109길 37-1 (쌍문동),1,도봉구
31,,37.651730991940894,127.037779072988,0.4880228111987171,99.0153925202154,37.6516832255819,127.037682954015,37.6517787582999,127.037875191961,18,1,창동,"도봉구 노해로61길 4 (창동, 리솜하우스)",1,도봉구
32,,37.65515806021685,127.018804335086,11.555437296790862,256.40437341689164,37.6549476920867,127.018733737519,37.655368428347,127.018874932653,37,1,쌍문동,도봉구 우이천로48길 64,1,도봉구
33,,37.64904173788685,127.0277159983645,3.3648449233570727,193.71917623828432,37.6491019267022,127.027510920171,37.6489815490715,127.027921076558,30,1,쌍문동,도봉구 노해로44길 3 (쌍문동),1,도봉구
34,,37.6482692107057,127.033056316135,0.452755506469049,157.26066514816742,37.6482948719595,127.033276949967,37.6482435494519,127.032835682303,50,1,쌍문동,도봉구 도봉로113길 20 (쌍문동),1,도봉구
35,,37.6485063121902,127.0222641309995,2.4576557556819156,170.26475928233594,37.6491643645203,127.022401551192,37.6478482598601,127.022126710807,36,1,쌍문동,도봉구 우이천로 367,1,도봉구
36,,37.650257638137205,127.0270304273415,1.3563927107807812,80.08091460673452,37.6499814851783,127.027430789794,37.6505337910961,127.026630064889,110,1,쌍문동,도봉구 노해로41가길 17 (쌍문동),1,도봉구
