도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,도로_길이,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부
자양번영로,3차로,37.529737,127.0746347,37.5296951,127.0746217,37.52971605,127.0746282,4.798033116678788,,,,37398869,,,,
,,37.529737,127.0746347,37.5292762,127.0759892,37.5295066,127.07531195,129.9690645982804,,,,617513164,,,,
,,37.529737,127.0746347,37.5298819,127.0739242,37.52980945,127.07427945,64.6917155868235,,,,617513164,,,,
자양번영로4길,주거지 도로,37.5316065,127.0752045,37.5314716,127.0759258,37.531539050000006,127.07556514999999,65.34890253375113,,,,85960678,,,,
자양번영로3길,주거지 도로,37.5316065,127.0752045,37.5317376,127.0744774,37.53167205,127.07484095000001,65.75171238888969,,,,172058978,,,,
자양번영로,3차로,37.5316065,127.0752045,37.532309,127.0754276,37.531957750000004,127.07531605,80.55371368004292,,,,516723466,,,,
자양번영로,3차로,37.5316065,127.0752045,37.531107,127.0750607,37.53135675,127.07513259999999,56.97101835904509,,,,516723466,,,,
자양번영로,3차로,37.532597,127.0755173,37.5331998,127.0756803,37.5328984,127.0755988,68.55209680436543,,,,516723466,,,,
자양번영로,3차로,37.532597,127.0755173,37.532309,127.0754276,37.532453000000004,127.07547245,32.986520187719606,,,,516723466,,,,
뚝섬로,2차로,37.53431,127.09109,37.5340117,127.0900966,37.53416085,127.0905933,93.66449788520724,,,,37398872,,2,,
뚝섬로67길,주거지 도로,37.53431,127.09109,37.5351906,127.0907255,37.5347503,127.09090775,103.05822980224467,,,,174699477,,,,
뚝섬로,2차로,37.53431,127.09109,37.5344847,127.0917181,37.53439735,127.09140405,58.692061578374066,,,,37398872,,2,,
뚝섬로,2차로,37.5344847,127.0917181,37.53431,127.09109,37.53439735,127.09140405,58.692061578374066,,,,37398872,,2,,
구의강변로,3차로,37.5344847,127.0917181,37.5338736,127.0916212,37.53417915,127.09166965,68.48819105533681,,,,37399363,,,,
뚝섬로,3차로,37.5344847,127.0917181,37.5344291,127.0925043,37.534456899999995,127.0921112,69.79993622345744,,,,174699441,,,,
구의강변로,2차로,37.5344847,127.0917181,37.53552,127.09211,37.53500235,127.09191405,120.68286831761176,,,,482173980,,4,,
구의강변로3길,주거지 도로,37.53552,127.09211,37.535693,127.0916754,37.5356065,127.0918927,42.87816892224722,,,,174699396,,,,
구의강변로,2차로,37.53552,127.09211,37.5367676,127.0928615,37.5361438,127.09248575000001,153.73990162592835,,,,482173980,,4,,
구의강변로,2차로,37.53552,127.09211,37.5344847,127.0917181,37.53500235,127.09191405,120.68286831761176,,,,482173980,,4,,
구의강변로5길,주거지 도로,37.537641,127.0934284,37.5377413,127.0933286,37.53769115,127.0933785,14.20632153963247,,,,175320391,,,,
구의강변로,2차로,37.537641,127.0934284,37.5375657,127.093384,37.53760335,127.0934062,9.243002504648606,,,,1221350625,,4,,
구의강변로,2차로,37.537641,127.0934284,37.5379226,127.0935921,37.537781800000005,127.09351025,34.47912124339092,,,,"[1221350625, 1221350622]",,"['4', '5']",,
광나루로54길,주거지 도로,37.5380704,127.0936773,37.5380256,127.0937932,37.538048,127.09373525,11.368663186699976,,,,175320355,30,2,,
구의강변로,2차로,37.5380704,127.0936773,37.5379226,127.0935921,37.537996500000006,127.0936347,18.070175549394538,,,,1221350622,,5,,
구의강변로,2차로,37.5380704,127.0936773,37.5389714,127.0939848,37.5385209,127.09383105,103.98264345578619,,,,"[516725212, 1221350623]",,4,,
아차산로62길,주거지 도로,37.5389714,127.0939848,37.5389872,127.0938848,37.5389793,127.0939348,8.99042520220964,,,,175320394,,,,
구의강변로,2차로,37.5389714,127.0939848,37.5392579,127.0940609,37.53911465,127.09402285,32.55633176822337,,,,516725212,,,,
구의강변로,2차로,37.5389714,127.0939848,37.5380704,127.0936773,37.5385209,127.09383105,103.98264345578619,,,,"[516725212, 1221350623]",,4,,
긴고랑로42길,주거지 도로,37.558874,127.0930525,37.5586685,127.0930614,37.55877125000001,127.09305695,22.86405279622628,,,,417065476,,,,
긴고랑로,주거지 도로,37.558874,127.0930525,37.5587676,127.0925978,37.55882080000001,127.09282515,41.79036345942687,,,,516648939,,,,
긴고랑로,주거지 도로,37.558874,127.0930525,37.5591508,127.0940708,37.5590124,127.09356165,99.00157750201822,,,,516648939,,,,
긴고랑로41길,주거지 도로,37.5587676,127.0925978,37.5591859,127.0926917,37.55897675,127.09264475,47.243617482995425,,,,380760320,,,,
긴고랑로,주거지 도로,37.5587676,127.0925978,37.558874,127.0930525,37.55882080000001,127.09282515,41.79036345942687,,,,516648939,,,,
긴고랑로,주거지 도로,37.5587676,127.0925978,37.5586107,127.0916167,37.558689150000006,127.09210725,88.82035277802396,,,,516648939,,,,
영화사로3길,주거지 도로,37.5586107,127.0916167,37.5582083,127.0915819,37.558409499999996,127.0915993,44.84992842350061,,,,238270701,,,,
긴고랑로,주거지 도로,37.5586107,127.0916167,37.5593524,127.0917397,37.55898155,127.0916782,83.1830034886946,,,,380760323,,,,
긴고랑로,주거지 도로,37.5586107,127.0916167,37.5588053,127.0907337,37.558708,127.09117520000001,80.78618953994861,,,,516648939,,,,
긴고랑로,주거지 도로,37.5586107,127.0916167,37.5587676,127.0925978,37.558689150000006,127.09210725,88.82035277802396,,,,516648939,,,,
긴고랑로39길,주거지 도로,37.5588053,127.0907337,37.5594308,127.0910574,37.55911805,127.09089555,75.17777694177036,,,,238271355,,,,
긴고랑로,주거지 도로,37.5588053,127.0907337,37.5586107,127.0916167,37.558708,127.09117520000001,80.78618953994861,,,,516648939,,,,
긴고랑로,주거지 도로,37.5588053,127.0907337,37.55897,127.09005,37.55888765,127.09039185,63.05483338580848,,,,516648939,,,,
긴고랑로37길,주거지 도로,37.55897,127.09005,37.5595356,127.09013,37.559252799999996,127.09009,63.286043388205,,,,380760324,,,,
긴고랑로38길,주거지 도로,37.55897,127.09005,37.558642,127.0900477,37.558806000000004,127.09004885,36.47255094745358,,,,381407756,,,,
긴고랑로,주거지 도로,37.55897,127.09005,37.5588036,127.0887816,37.558886799999996,127.08941580000001,114.19774788474322,,,,516648939,,,,
긴고랑로,주거지 도로,37.55897,127.09005,37.5588053,127.0907337,37.55888765,127.09039185,63.05483338580848,,,,516648939,,,,
긴고랑로36길,주거지 도로,37.5588036,127.0887816,37.5582277,127.0895702,37.558515650000004,127.0891759,94.51389919831254,,,,381407755,,,,
긴고랑로,주거지 도로,37.5588036,127.0887816,37.55885,127.08853,37.5588268,127.0886558,22.770135289432904,,,,516648939,,,,
긴고랑로,주거지 도로,37.5588036,127.0887816,37.55897,127.09005,37.558886799999996,127.08941580000001,114.19774788474322,,,,516648939,,,,
긴고랑로35길,주거지 도로,37.55885,127.08853,37.5596589,127.0883733,37.55925445,127.08845165,91.00009970150938,,,,417054211,,,,
긴고랑로,주거지 도로,37.55885,127.08853,37.5588036,127.0887816,37.5588268,127.0886558,22.770135289432904,,,,516648939,,,,
긴고랑로,주거지 도로,37.55885,127.08853,37.5590664,127.0880258,37.5589582,127.08827790000001,51.388685157325554,,,,516648939,,,,
긴고랑로,2차로,37.5641996,127.0765167,37.5642375,127.0763978,37.56421855,127.07645725,11.295578737337241,,,,218790208,,,,
긴고랑로,2차로,37.5641996,127.0765167,37.5641585,127.0766778,37.56417905,127.07659724999999,14.91686029578987,,,,218790208,,,,
동일로,주도로,37.5641996,127.0765167,37.5643806,127.0766242,37.5642901,127.07657044999999,22.24515523057113,,,,1060930648,,,True,
광나루로46길,주거지 도로,37.54368,127.09318,37.5436413,127.0931129,37.54366065,127.09314645,7.3154492820785375,,,,175320475,,,,
광나루로,2차로,37.54368,127.09318,37.5435594,127.0933075,37.5436197,127.09324375,17.498390502405506,,,,516647747,,,True,
광나루로44길,주거지 도로,37.5443758,127.09167,37.5443073,127.0916471,37.54434155,127.09165855,7.8799010587540135,,,,175320502,30,,,
광나루로,2차로,37.5443758,127.09167,37.5439347,127.0927273,37.54415525,127.09219865,105.44232134760216,,,,516647747,,,True,
광나루로32길,주거지 도로,37.5451288,127.0838085,37.545035,127.083772,37.5450819,127.08379024999999,10.915233671426032,,,,175320302,,,,
광나루로,2차로,37.5451288,127.0838085,37.5450934,127.0840954,37.5451111,127.08395195,25.598610284795686,,,,218837482,,,True,
광나루로24길,주거지 도로,37.5463519,127.076223,37.5462317,127.0762344,37.5462918,127.0762287,13.403383907818803,,,,175320285,,,,
,2차로,37.5463519,127.076223,37.5464088,127.0762569,37.54638035,127.07623995,6.997374136943388,,,,976906283,,,,
광나루로,2차로,37.5463519,127.076223,37.5462445,127.0764719,37.546298199999995,127.07634745,24.98281015776167,,,,976906320,,,True,
광나루로22길,주거지 도로,37.5466844,127.0755679,37.5466252,127.0755227,37.5466548,127.07554529999999,7.694942072827133,,,,175320284,,,,
광나루로,2차로,37.5466844,127.0755679,37.5463519,127.076223,37.54651815,127.07589544999999,68.57541533721295,,,,976906285,,,True,
광나루로,2차로,37.5476959,127.0723769,37.5476319,127.072633,37.5476639,127.07250495,23.672934656984005,,,,218870944,,,True,
광나루로18길,주거지 도로,37.5476959,127.0723769,37.5476255,127.0723463,37.5476607,127.0723616,8.279936695815426,,,,417362129,,,,
광나루로,2차로,37.5481693,127.0688027,37.5481404,127.0690838,37.54815485,127.06894325,24.989281627402775,,,,218837465,,,True,
광나루로13길,주거지 도로,37.5481693,127.0688027,37.5482642,127.0688205,37.548216749999995,127.0688116,10.668456707888586,,,,381467398,,,,
구의강변로,주거지 도로,37.5338736,127.0916212,37.5334244,127.0901907,37.533649,127.09090595,135.66708757531444,,,,129730200,,,,
구의강변로,3차로,37.5338736,127.0916212,37.5344847,127.0917181,37.53417915,127.09166965,68.48819105533681,,,,37399363,,,,
구의강변로,3차로,37.5338736,127.0916212,37.5326887,127.0917016,37.53328115,127.09166139999999,131.9622849395311,,,,37399363,,,,
강변역로4길,3차로,37.53441,127.09268,37.5347742,127.0931431,37.5345921,127.09291155,57.51062306316519,,,,174699391,,,,
강변역로4길,3차로,37.53441,127.09268,37.5340848,127.0925464,37.5342474,127.0926132,38.03116328838062,,,,174699392,,,,
뚝섬로,3차로,37.53441,127.09268,37.5344291,127.0925043,37.534419549999996,127.09259215,15.637474343094016,,,,174699441,,,,
강변역로4길,3차로,37.5352672,127.0937,37.5350108,127.0934181,37.535139,127.09355905,37.824564416088016,,,,1116518764,,,,
강변역로4길,3차로,37.5352672,127.0937,37.5353812,127.0940271,37.535324200000005,127.09386355000001,31.929263498798456,,,,1206766709,,3,True,
광나루로56길,주거지 도로,37.5369835,127.0957562,37.5368635,127.0956967,37.5369235,127.09572645,14.33772665691648,,,,87646593,,,,
광나루로56길,주거지 도로,37.5369835,127.0957562,37.536183,127.0945792,37.53658325,127.09516769999999,139.59759673242115,,,,87646575,,,,
광나루로56길,주거지 도로,37.5369835,127.0957562,37.5381726,127.0971096,37.53757805,127.0964329,178.1121608723074,,,,87646594,,,,
아차산로70길,주거지 도로,37.54214,127.10174,37.5417661,127.1021792,37.541953050000004,127.1019596,56.81576272917186,,,,172203055,,2,,
아차산로70길,주거지 도로,37.54214,127.10174,37.5423,127.10164,37.54222,127.10169,19.856022418100586,,,,516725210,,,,
아차산로70길,주거지 도로,37.54214,127.10174,37.5393668,127.0984694,37.5407534,127.1001047,422.214344804568,,,,516725210,,,,
아차산로70길,주거지 도로,37.5423,127.10164,37.5423925,127.1015937,37.542346249999994,127.10161685,11.0659938500744,,,,516725210,,,,
아차산로70길,주거지 도로,37.5423,127.10164,37.54214,127.10174,37.54222,127.10169,19.856022418100586,,,,516725210,,,,
아차산로36길,3차로,37.5387157,127.0743583,37.538861,127.074405,37.53878835,127.07438164999999,16.673085103926493,,,,174699357,,6,,
아차산로36길,3차로,37.5387157,127.0743583,37.5385985,127.074325,37.538657099999995,127.07434165000001,13.35871983543526,,,,174699357,,6,,
아차산로,2차로,37.5387157,127.0743583,37.5386637,127.0745752,37.5386897,127.07446675,19.979335016803695,,,,516723471,,3,True,
아차산로44길,주거지 도로,37.5371192,127.0807492,37.5370587,127.0807266,37.53708895,127.0807379,7.016231613578743,,,,174699365,,,,
아차산로,2차로,37.5371192,127.0807492,37.5370041,127.0812097,37.53706165,127.08097945,42.57308660017173,,,,516723474,50,3,True,
아차산로,2차로,37.5370234,127.0854908,37.5369022,127.0850093,37.5369628,127.08525005,44.543127362586745,building_passage,,,516647745,50,1,True,
