,도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,시작점_고도,종료점_고도,고도의_차이,경사각,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부
82,동일로,주도로,37.5673628,127.0782525,37.5642375,127.0763978,37.56580015,127.07732515,14.38374519348145,14.31457614898682,0.0691690444946306,0.010319320884453354,,,,1060930647,,,True,
83,,서비스 도로,37.5518293,127.1096747,37.5519147,127.1095343,37.551872,127.1096045,39.81959533691406,40.74166107177734,0.922065734863274,3.3825918215160544,,,parking_aisle,241755317,,,,
84,아차산로,주도로,37.5518293,127.1096747,37.5508616,127.1089575,37.55134545,127.1093161,39.81959533691406,39.72642517089844,0.093170166015625,0.04277323472575815,,,,37394464,,,True,
85,아차산로,주도로,37.5493016,127.1079949,37.5482083,127.1072098,37.54875495,127.10760235,30.20891189575195,21.92812538146973,8.28078651428222,3.3876297570261977,,,,516647750,,,,
86,,서비스 도로,37.5493016,127.1079949,37.5500523,127.107746,37.54967695,127.10787045,30.20891189575195,44.14779663085938,13.938884735107433,9.173954892160452,,,parking_aisle,516647751,,,,
87,아차산로,주도로,37.5493016,127.1079949,37.5503666,127.1087805,37.5498341,127.1083877,30.20891189575195,38.67303085327148,8.464118957519528,3.530526592722009,,,,1210106653,,,True,
88,아차산로,주도로,37.5461477,127.105331,37.5467434,127.1058268,37.54644555,127.1055789,17.72684669494629,17.75009155273438,0.0232448577880894,0.016781897580126624,,,,516647742,,,,
89,아차산로,주도로,37.5461477,127.105331,37.5457441,127.1049887,37.5459459,127.10515985,17.72684669494629,17.39192771911621,0.3349189758300781,0.35482213709778226,,,,975333464,,,,
90,,2차로,37.5461477,127.105331,37.54663,127.10675,37.54638885,127.1060405,17.72684669494629,18.0945987701416,0.3677520751953125,0.154802834774993,,,,37399456,,,True,
91,동일로,주도로,37.5455937,127.0659888,37.5456852,127.0660422,37.54563945,127.0660155,10.84312534332275,11.03428554534912,0.1911602020263689,0.9768828191778862,,,,1135326939,,,True,
92,동일로26길,주거지 도로,37.5455937,127.0659888,37.5453519,127.0667118,37.5454728,127.0663503,10.84312534332275,13.2146053314209,2.37147998809815,1.9633078106940298,,,,255631684,,,,
93,동일로,주도로,37.547704,127.0671768,37.5477488,127.0672018,37.5477264,127.0671893,11.73221874237061,11.6545524597168,0.0776662826538103,0.8168504541734649,,,,1135326939,,,True,
94,동일로30길,주거지 도로,37.547704,127.0671768,37.5476284,127.067994,37.5476662,127.0675854,11.73221874237061,12.33743667602539,0.6052179336547798,0.47806327336103255,,,,381409375,,,,
95,동일로,주도로,37.549618,127.0682889,37.5502401,127.0686337,37.54992905,127.0684613,11.89680957794189,11.74125385284424,0.1555557250976491,0.11795754644527759,,,,175357595,,3,True,
96,동일로32길,주거지 도로,37.549618,127.0682889,37.5494469,127.0687685,37.54953245,127.0685287,11.89680957794189,12.28364562988281,0.3868360519409215,0.4780329893629983,,,,381467389,,,,
97,동일로,주도로,37.553056,127.0702078,37.5534064,127.0704079,37.5532312,127.07030785,16.62256813049316,15.93771171569824,0.6848564147949201,0.9173789667598209,,,,175357595,,3,True,
98,동일로42길,주거지 도로,37.553056,127.0702078,37.5520835,127.07093,37.55256975,127.0705689,16.62256813049316,14.77401161193848,1.8485565185546804,0.8439688374268132,,,,381467429,,,,
99,자양번영로4길,주거지 도로,37.5316065,127.0752045,37.5314716,127.0759258,37.531539050000006,127.07556515,13.81517314910889,15.13011455535889,1.31494140625,1.1527436670391549,,,,85960678,,,,
100,자양번영로3길,주거지 도로,37.5316065,127.0752045,37.5317376,127.0744774,37.53167205,127.07484095,13.81517314910889,14.95196151733398,1.1367883682250906,0.9904955590830594,,,,172058978,,,,
101,자양번영로,3차로,37.5316065,127.0752045,37.532309,127.0754276,37.53195775,127.07531605,13.81517314910889,14.47717571258545,0.662002563476559,0.47085541919347834,,,,516723466,,,,
102,자양번영로,3차로,37.5316065,127.0752045,37.531107,127.0750607,37.53135675,127.0751326,13.81517314910889,13.74664211273193,0.0685310363769602,0.0689217590993765,,,,516723466,,,,
103,자양번영로,3차로,37.532597,127.0755173,37.5331998,127.0756803,37.5328984,127.0755988,14.77540969848633,15.15959644317627,0.3841867446899396,0.3211000200619302,,,,516723466,,,,
104,자양번영로,3차로,37.532597,127.0755173,37.532309,127.0754276,37.532453,127.07547245,14.77540969848633,14.47717571258545,0.2982339859008807,0.5180027228092876,,,,516723466,,,,
105,뚝섬로,2차로,37.53431,127.09109,37.5340117,127.0900966,37.53416085,127.0905933,18.26291847229004,28.15686225891113,9.89394378662109,6.0299003159726965,,,,37398872,,2,,
106,뚝섬로67길,주거지 도로,37.53431,127.09109,37.5351906,127.0907255,37.5347503,127.09090775,18.26291847229004,19.55079650878906,1.28787803649902,0.7159664939211697,,,,174699477,,,,
107,뚝섬로,2차로,37.53431,127.09109,37.5344847,127.0917181,37.53439735,127.09140405,18.26291847229004,17.23524284362793,1.0276756286621094,1.003134718433165,,,,37398872,,2,,
108,뚝섬로,2차로,37.5344847,127.0917181,37.53431,127.09109,37.53439735,127.09140405,17.23524284362793,18.26291847229004,1.0276756286621094,1.003134718433165,,,,37398872,,2,,
109,구의강변로,3차로,37.5344847,127.0917181,37.5338736,127.0916212,37.53417915,127.09166965,17.23524284362793,18.18302345275879,0.9477806091308594,0.7928645922837328,,,,37399363,,,,
110,뚝섬로,3차로,37.5344847,127.0917181,37.53441,127.09268,37.53444735,127.09219905,17.23524284362793,17.38601875305176,0.1507759094238316,0.10136788802471906,,,,174699441,,,,
111,구의강변로,2차로,37.5344847,127.0917181,37.53552,127.09211,37.53500235,127.09191405,17.23524284362793,17.90701103210449,0.671768188476559,0.32022290619949073,,,,482173980,,4,,
112,구의강변로3길,주거지 도로,37.53552,127.09211,37.535693,127.0916754,37.5356065,127.0918927,17.90701103210449,18.44364547729492,0.5366344451904297,0.7170391803421242,,,,174699396,,,,
113,구의강변로,2차로,37.53552,127.09211,37.5367676,127.0928615,37.5361438,127.09248575,17.90701103210449,17.22988319396973,0.6771278381347585,0.2523506965234082,,,,482173980,,4,,
114,구의강변로,2차로,37.53552,127.09211,37.5344847,127.0917181,37.53500235,127.09191405,17.90701103210449,17.23524284362793,0.671768188476559,0.32022290619949073,,,,482173980,,4,,
115,구의강변로,2차로,37.537641,127.0934284,37.5375657,127.093384,37.53760335,127.0934062,16.81145858764648,16.7725772857666,0.0388813018798792,0.24101740809845806,,,,1221350625,,4,,
116,구의강변로5길,주거지 도로,37.537641,127.0934284,37.5384199,127.0926533,37.53803045,127.09304085,16.81145858764648,18.5491828918457,1.7377243041992188,0.9023785118070113,,,,175320391,,,,
117,구의강변로,2차로,37.537641,127.0934284,37.5379226,127.0935921,37.537781800000005,127.09351025,16.81145858764648,16.14792633056641,0.663532257080071,1.1024921213609569,,,,"[1221350625, 1221350622]",,"['5', '4']",,
118,구의강변로,2차로,37.5380704,127.0936773,37.5379226,127.0935921,37.537996500000006,127.0936347,16.51873016357422,16.14792633056641,0.3708038330078089,1.1755582198029346,,,,1221350622,,5,,
119,광나루로54길,주거지 도로,37.5380704,127.0936773,37.5376689,127.0947171,37.537869650000005,127.0941972,16.51873016357422,18.94391441345215,2.4251842498779297,1.3623777189629909,,,,175320355,30.0,2,,
120,구의강변로,2차로,37.5380704,127.0936773,37.5389714,127.0939848,37.5385209,127.09383105,16.51873016357422,16.84341812133789,0.3246879577636719,0.17923795710634763,,,,"[516725212, 1221350623]",,4,,
121,구의강변로,2차로,37.5389714,127.0939848,37.5392579,127.0940609,37.53911465,127.09402285,16.84341812133789,16.44279861450195,0.400619506835941,0.7050143437511297,,,,516725212,,,,
122,아차산로62길,주거지 도로,37.5389714,127.0939848,37.5390227,127.09366,37.53899705,127.0938224,16.84341812133789,16.83357429504395,0.0098438262939417,0.01931510009025983,,,,175320394,,,,
123,구의강변로,2차로,37.5389714,127.0939848,37.5380704,127.0936773,37.5385209,127.09383105,16.84341812133789,16.51873016357422,0.3246879577636719,0.17923795710634763,,,,"[516725212, 1221350623]",,4,,
124,긴고랑로42길,주거지 도로,37.558874,127.0930525,37.5586685,127.0930614,37.55877125000001,127.09305695,32.98133087158203,32.86771774291992,0.1136131286621093,0.2847049229051139,,,,417065476,,,,
125,긴고랑로,주거지 도로,37.558874,127.0930525,37.5587676,127.0925978,37.55882080000001,127.09282515,32.98133087158203,30.97271728515625,2.0086135864257812,2.751752680749362,,,,516648939,,,,
126,긴고랑로,주거지 도로,37.558874,127.0930525,37.5591508,127.0940708,37.5590124,127.09356165,32.98133087158203,37.12801742553711,4.146686553955078,2.502214140231523,,,,516648939,,,,
127,긴고랑로41길,주거지 도로,37.5587676,127.0925978,37.5591859,127.0926917,37.55897675,127.09264475,30.97271728515625,38.78641128540039,7.813694000244141,9.391235006503553,,,,380760320,,,,
128,긴고랑로,주거지 도로,37.5587676,127.0925978,37.558874,127.0930525,37.55882080000001,127.09282515,30.97271728515625,32.98133087158203,2.0086135864257812,2.751752680749362,,,,516648939,,,,
129,긴고랑로,주거지 도로,37.5587676,127.0925978,37.5586107,127.0916167,37.558689150000006,127.09210725,30.97271728515625,29.42763900756836,1.5450782775878906,1.0033287201123502,,,,516648939,,,,
130,영화사로3길,주거지 도로,37.5586107,127.0916167,37.5582083,127.0915819,37.5584095,127.0915993,29.42763900756836,30.58610534667969,1.1584663391113317,1.47961373542479,,,,238270701,,,,
131,긴고랑로,주거지 도로,37.5586107,127.0916167,37.5593524,127.0917397,37.55898155,127.0916782,29.42763900756836,38.00132751464844,8.573688507080078,5.884715548918747,,,,380760323,,,,
132,긴고랑로,주거지 도로,37.5586107,127.0916167,37.5588053,127.0907337,37.558708,127.0911752,29.42763900756836,30.03769874572754,0.6100597381591797,0.43266347158592844,,,,516648939,,,,
133,긴고랑로,주거지 도로,37.5586107,127.0916167,37.5587676,127.0925978,37.558689150000006,127.09210725,29.42763900756836,30.97271728515625,1.5450782775878906,1.0033287201123502,,,,516648939,,,,
134,긴고랑로39길,주거지 도로,37.5588053,127.0907337,37.5594308,127.0910574,37.55911805,127.09089555,30.03769874572754,36.14779663085938,6.110097885131843,4.64652617851013,,,,238271355,,,,
135,긴고랑로,주거지 도로,37.5588053,127.0907337,37.5586107,127.0916167,37.558708,127.0911752,30.03769874572754,29.42763900756836,0.6100597381591797,0.43266347158592844,,,,516648939,,,,
136,긴고랑로,주거지 도로,37.5588053,127.0907337,37.55897,127.09005,37.55888765,127.09039185,30.03769874572754,28.06231880187988,1.97537994384766,1.7962918855375114,,,,516648939,,,,
137,긴고랑로37길,주거지 도로,37.55897,127.09005,37.5595356,127.09013,37.5592528,127.09009,28.06231880187988,33.77869415283203,5.716375350952152,5.1612997901513085,,,,380760324,,,,
138,긴고랑로38길,주거지 도로,37.55897,127.09005,37.558642,127.0900477,37.558806,127.09004885,28.06231880187988,24.95556449890137,3.1067543029785085,4.868743825830442,,,,381407756,,,,
139,긴고랑로,주거지 도로,37.55897,127.09005,37.5588036,127.0887816,37.5588868,127.0894158,28.06231880187988,23.11008262634277,4.952236175537109,2.5021636512669994,,,,516648939,,,,
140,긴고랑로,주거지 도로,37.55897,127.09005,37.5588053,127.0907337,37.55888765,127.09039185,28.06231880187988,30.03769874572754,1.97537994384766,1.7962918855375114,,,,516648939,,,,
141,긴고랑로36길,주거지 도로,37.5588036,127.0887816,37.5582277,127.0895702,37.55851565,127.0891759,23.11008262634277,26.04316329956055,2.9330806732177805,1.7775106567905983,,,,381407755,,,,
142,긴고랑로,주거지 도로,37.5588036,127.0887816,37.55885,127.08853,37.5588268,127.0886558,23.11008262634277,22.83566474914551,0.2744178771972585,0.69047667243338,,,,516648939,,,,
143,긴고랑로,주거지 도로,37.5588036,127.0887816,37.55897,127.09005,37.5588868,127.0894158,23.11008262634277,28.06231880187988,4.952236175537109,2.5021636512669994,,,,516648939,,,,
144,긴고랑로35길,주거지 도로,37.55885,127.08853,37.5596589,127.0883733,37.55925445,127.08845165,22.83566474914551,25.78092384338379,2.9452590942382777,1.85375914883704,,,,417054211,,,,
