도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,도로_길이,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부
천호대로127길,주거지 도로,37.5533477,127.0887981,37.5536919,127.0898116,37.553519800000004,127.08930485,97.35665516315325,,,,381407768,,,,
천호대로122길,주거지 도로,37.5536011,127.0882185,37.553069,127.0878705,37.55333505,127.0880445,66.64709990009779,,,,417136975,,,,
천호대로114길,주거지 도로,37.5556426,127.0830546,37.5550773,127.0827101,37.555359949999996,127.08288235,69.80995266732423,,,,175320458,,,,
군자로,3차로,37.557395,127.0786804,37.5568273,127.0782204,37.55711115,127.07845040000001,75.06901764140412,,,,37399478,,,,
면목로,3차로,37.5580747,127.0769544,37.5582076,127.0770318,37.55814115,127.07699310000001,16.27676422995455,,,,1149812480,,,,
면목로,3차로,37.5580747,127.0769544,37.5576172,127.076699,37.55784595,127.0768267,55.63384848694662,,,,1149812479,,,,
동일로,주거지 도로,37.563293,127.0760044,37.5630542,127.076684,37.5631736,127.0763442,65.53892623109502,,,,380764186,,,,
동일로74길,주거지 도로,37.5673628,127.0782525,37.5671028,127.0789829,37.5672328,127.0786177,70.56950438834609,,,,380722335,,,,
동일로26길,주거지 도로,37.5455937,127.0659888,37.5453519,127.0667118,37.5454728,127.0663503,69.18059471315131,,,,255631684,,,,
동일로30길,주거지 도로,37.547704,127.0671768,37.5476284,127.067994,37.5476662,127.0675854,72.68317164250428,,,,381409375,,,,
동일로32길,주거지 도로,37.549618,127.0682889,37.5494469,127.0687685,37.54953245,127.0685287,46.3663880515046,,,,381467389,,,,
동일로42길,주거지 도로,37.553056,127.0702078,37.5520835,127.07093,37.55256975,127.07056890000001,130.487672759764,,,,381467429,,,,
자양번영로4길,주거지 도로,37.5316065,127.0752045,37.5314716,127.0759258,37.531539050000006,127.07556514999999,65.34890253375113,,,,85960678,,,,
자양번영로3길,주거지 도로,37.5316065,127.0752045,37.5317376,127.0744774,37.53167205,127.07484095000001,65.75171238888969,,,,172058978,,,,
자양번영로,3차로,37.5316065,127.0752045,37.532309,127.0754276,37.531957750000004,127.07531605,80.55371368004292,,,,516723466,,,,
자양번영로,3차로,37.5316065,127.0752045,37.531107,127.0750607,37.53135675,127.07513259999999,56.97101835904509,,,,516723466,,,,
자양번영로,3차로,37.532597,127.0755173,37.5331998,127.0756803,37.5328984,127.0755988,68.55209680436543,,,,516723466,,,,
자양번영로,3차로,37.532597,127.0755173,37.532309,127.0754276,37.532453000000004,127.07547245,32.986520187719606,,,,516723466,,,,
뚝섬로67길,주거지 도로,37.53431,127.09109,37.5351906,127.0907255,37.5347503,127.09090775,103.05822980224467,,,,174699477,,,,
구의강변로,3차로,37.5344847,127.0917181,37.5338736,127.0916212,37.53417915,127.09166965,68.48819105533681,,,,37399363,,,,
뚝섬로,3차로,37.5344847,127.0917181,37.53441,127.09268,37.53444735,127.09219905,85.43741056655145,,,,174699441,,,,
구의강변로3길,주거지 도로,37.53552,127.09211,37.535693,127.0916754,37.5356065,127.0918927,42.87816892224722,,,,174699396,,,,
구의강변로5길,주거지 도로,37.537641,127.0934284,37.5384199,127.0926533,37.53803045,127.09304085,110.3264047514355,,,,175320391,,,,
광나루로54길,주거지 도로,37.5380704,127.0936773,37.5376689,127.0947171,37.537869650000005,127.0941972,101.97379869882384,,,,175320355,30,2,,
아차산로62길,주거지 도로,37.5389714,127.0939848,37.5390227,127.09366,37.53899705,127.0938224,29.200494650383888,,,,175320394,,,,
긴고랑로42길,주거지 도로,37.558874,127.0930525,37.5586685,127.0930614,37.55877125000001,127.09305695,22.86405279622628,,,,417065476,,,,
긴고랑로,주거지 도로,37.558874,127.0930525,37.5587676,127.0925978,37.55882080000001,127.09282515,41.79036345942687,,,,516648939,,,,
긴고랑로,주거지 도로,37.558874,127.0930525,37.5591508,127.0940708,37.5590124,127.09356165,99.00157750201822,,,,516648939,,,,
긴고랑로41길,주거지 도로,37.5587676,127.0925978,37.5591859,127.0926917,37.55897675,127.09264475,47.243617482995425,,,,380760320,,,,
긴고랑로,주거지 도로,37.5587676,127.0925978,37.558874,127.0930525,37.55882080000001,127.09282515,41.79036345942687,,,,516648939,,,,
긴고랑로,주거지 도로,37.5587676,127.0925978,37.5586107,127.0916167,37.558689150000006,127.09210725,88.82035277802396,,,,516648939,,,,
영화사로3길,주거지 도로,37.5586107,127.0916167,37.5582083,127.0915819,37.558409499999996,127.0915993,44.84992842350061,,,,238270701,,,,
긴고랑로,주거지 도로,37.5586107,127.0916167,37.5593524,127.0917397,37.55898155,127.0916782,83.1830034886946,,,,380760323,,,,
긴고랑로,주거지 도로,37.5586107,127.0916167,37.5588053,127.0907337,37.558708,127.09117520000001,80.78618953994861,,,,516648939,,,,
긴고랑로,주거지 도로,37.5586107,127.0916167,37.5587676,127.0925978,37.558689150000006,127.09210725,88.82035277802396,,,,516648939,,,,
긴고랑로39길,주거지 도로,37.5588053,127.0907337,37.5594308,127.0910574,37.55911805,127.09089555,75.17777694177036,,,,238271355,,,,
긴고랑로,주거지 도로,37.5588053,127.0907337,37.5586107,127.0916167,37.558708,127.09117520000001,80.78618953994861,,,,516648939,,,,
긴고랑로,주거지 도로,37.5588053,127.0907337,37.55897,127.09005,37.55888765,127.09039185,63.05483338580848,,,,516648939,,,,
긴고랑로37길,주거지 도로,37.55897,127.09005,37.5595356,127.09013,37.559252799999996,127.09009,63.286043388205,,,,380760324,,,,
긴고랑로38길,주거지 도로,37.55897,127.09005,37.558642,127.0900477,37.558806000000004,127.09004885,36.47255094745358,,,,381407756,,,,
긴고랑로,주거지 도로,37.55897,127.09005,37.5588036,127.0887816,37.558886799999996,127.08941580000001,114.19774788474322,,,,516648939,,,,
긴고랑로,주거지 도로,37.55897,127.09005,37.5588053,127.0907337,37.55888765,127.09039185,63.05483338580848,,,,516648939,,,,
긴고랑로36길,주거지 도로,37.5588036,127.0887816,37.5582277,127.0895702,37.558515650000004,127.0891759,94.51389919831254,,,,381407755,,,,
긴고랑로,주거지 도로,37.5588036,127.0887816,37.55885,127.08853,37.5588268,127.0886558,22.770135289432904,,,,516648939,,,,
긴고랑로,주거지 도로,37.5588036,127.0887816,37.55897,127.09005,37.558886799999996,127.08941580000001,114.19774788474322,,,,516648939,,,,
긴고랑로35길,주거지 도로,37.55885,127.08853,37.5596589,127.0883733,37.55925445,127.08845165,91.00009970150938,,,,417054211,,,,
긴고랑로,주거지 도로,37.55885,127.08853,37.5588036,127.0887816,37.5588268,127.0886558,22.770135289432904,,,,516648939,,,,
긴고랑로,주거지 도로,37.55885,127.08853,37.5590664,127.0880258,37.5589582,127.08827790000001,51.388685157325554,,,,516648939,,,,
광나루로46길,주거지 도로,37.54368,127.09318,37.5433442,127.0925972,37.5435121,127.09288860000001,63.517125834117785,,,,175320475,,,,
광나루로44길,주거지 도로,37.5443758,127.09167,37.5437397,127.0915066,37.54405775,127.0915883,72.1983332657981,,,,175320502,30,,,
"['광나루로32길', '자양로29길']",주거지 도로,37.5451288,127.0838085,37.5442489,127.0838038,37.54468885,127.08380615,117.63779397039075,,,,"[175320315, 175320302]",,,,
광나루로24길,주거지 도로,37.5463519,127.076223,37.5454463,127.0765175,37.5458991,127.07637025,104.35808111158492,,,,175320285,,,,
광나루로22길,주거지 도로,37.5466844,127.0755679,37.5464595,127.0753897,37.54657195,127.0754788,29.539829830629323,,,,175320284,,,,
광나루로18길,주거지 도로,37.5476959,127.0723769,37.5472225,127.0721771,37.5474592,127.072277,55.50909066688487,,,,417362129,,,,
광나루로13길,주거지 도로,37.5481693,127.0688027,37.5482642,127.0688205,37.548216749999995,127.0688116,10.668456707888586,,,,381467398,,,,
구의강변로,주거지 도로,37.5338736,127.0916212,37.5334244,127.0901907,37.533649,127.09090595,135.66708757531444,,,,129730200,,,,
구의강변로,3차로,37.5338736,127.0916212,37.5344847,127.0917181,37.53417915,127.09166965,68.48819105533681,,,,37399363,,,,
구의강변로,3차로,37.5338736,127.0916212,37.5326887,127.0917016,37.53328115,127.09166139999999,131.9622849395311,,,,37399363,,,,
강변역로4길,3차로,37.53441,127.09268,37.5352672,127.0937,37.5348386,127.09318999999999,131.11412364416225,,,,"[1116518764, 174699391]",,,,
강변역로4길,3차로,37.53441,127.09268,37.5329666,127.0924783,37.5336883,127.09257915,163.67681159922608,,,,174699392,,,,
뚝섬로,3차로,37.53441,127.09268,37.5344847,127.0917181,37.53444735,127.09219905,85.43741056655145,,,,174699441,,,,
강변역로4길,3차로,37.5352672,127.0937,37.53441,127.09268,37.5348386,127.09318999999999,131.11412364416225,,,,"[1116518764, 174699391]",,,,
강변역로4길,3차로,37.5352672,127.0937,37.5352416,127.0943559,37.5352544,127.09402795,66.43564504743132,,,,1206766709,,3,True,
광나루로56길,주거지 도로,37.5369835,127.0957562,37.5368635,127.0956967,37.5369235,127.09572645,14.33772665691648,,,,87646593,,,,
광나루로56길,주거지 도로,37.5369835,127.0957562,37.5363223,127.0941342,37.5366529,127.0949452,182.61841083020624,,,,"[516647744, 87646575]",,,,
광나루로56길,주거지 도로,37.5369835,127.0957562,37.539172,127.0982664,37.53807775,127.09701129999999,328.95249994301327,,,,87646594,,,,
아차산로70길,주거지 도로,37.54214,127.10174,37.5417661,127.1021792,37.541953050000004,127.1019596,56.81576272917186,,,,172203055,,2,,
아차산로70길,주거지 도로,37.54214,127.10174,37.5423,127.10164,37.54222,127.10169,19.856022418100586,,,,516725210,,,,
아차산로70길,주거지 도로,37.54214,127.10174,37.5393668,127.0984694,37.5407534,127.1001047,422.214344804568,,,,516725210,,,,
아차산로70길,주거지 도로,37.5423,127.10164,37.54214,127.10174,37.54222,127.10169,19.856022418100586,,,,516725210,,,,
아차산로70길,주거지 도로,37.5423,127.10164,37.5429604,127.1012901,37.5426302,127.10146505,79.75306430690506,,,,516725210,,,,
아차산로36길,3차로,37.5387157,127.0743583,37.538861,127.074405,37.53878835,127.07438164999999,16.673085103926493,,,,174699357,,6,,
아차산로36길,3차로,37.5387157,127.0743583,37.5370209,127.0738614,37.5378683,127.07410985,193.48450006685897,,,,174699357,,6,,
아차산로44길,주거지 도로,37.5371192,127.0807492,37.5366539,127.0801941,37.53688655,127.08047164999999,75.02224838123566,,,,174699365,,,,
아차산로,주거지 도로,37.5374595,127.0872237,37.5376761,127.0871678,37.5375678,127.08719575,24.58401553446359,,,,469954388,,,,
광나루로44길,주거지 도로,37.5384,127.09109,37.539193,127.0907986,37.538796500000004,127.09094429999999,91.84465586052485,,,,175320502,30,,,
아차산로60길,주거지 도로,37.53861,127.09158,37.5380717,127.0920799,37.53834085,127.09182995,74.33412428797531,,,,175320425,,,,
,주거지 도로,37.53934,127.09279,37.5397956,127.0923631,37.5395678,127.09257654999999,63.11294591713977,,,,1221350595,,,,
아차산로65길,주거지 도로,37.54039,127.09457,37.5408647,127.0941444,37.54062735,127.0943572,64.76331720582472,,,,175320482,,,,
구의로,3차로,37.5379465,127.0891318,37.537839,127.089116,37.53789275,127.0891239,12.034378527246682,,,,37399453,,,,
구의로,3차로,37.5379465,127.0891318,37.5388146,127.0892775,37.53838055,127.08920465,97.37955351811593,,,,516647756,,,,
구의로4길,주거지 도로,37.54012,127.0896,37.5399717,127.0905943,37.54004585,127.09009715,89.20452087056442,,,,175320505,,,,
자양로26길,주거지 도로,37.54012,127.0896,37.5403697,127.0888939,37.54024485,127.08924695,68.16730241159006,,,,417323980,30,,,
구의로,3차로,37.54012,127.0896,37.54152,127.08992,37.54082,127.08976000000001,158.20919405484176,,,,516647756,,,,
구의로,3차로,37.54012,127.0896,37.5399534,127.0895584,37.5400367,127.0895792,18.884717341873472,,,,516647756,,,,
군자로,3차로,37.5545005,127.0754516,37.5551337,127.0766019,37.5548171,127.07602675,123.44895816530492,,,,37399478,,,,
군자로,3차로,37.5545005,127.0754516,37.5543308,127.0751233,37.55441565,127.07528744999999,34.54885262195569,,,,37399478,,,,
군자로,주거지 도로,37.5545005,127.0754516,37.5541276,127.0757796,37.55431405,127.07561559999999,50.55039907278274,,,,381467556,,,,
군자로,3차로,37.5551337,127.0766019,37.5551647,127.0766473,37.5551492,127.0766246,5.281938417092444,,,,37399478,,,,
군자로,3차로,37.5551337,127.0766019,37.5545005,127.0754516,37.5548171,127.07602675,123.44895816530492,,,,37399478,,,,
능동로27길,주거지 도로,37.5551337,127.0766019,37.5547954,127.0766314,37.55496455,127.07661665,37.72479143844251,,,,381467532,,,,
군자로,3차로,37.5558904,127.0774511,37.5568273,127.0782204,37.55635885,127.07783575,124.30585216740538,,,,37399478,,,,
능동로31길,주거지 도로,37.5558904,127.0774511,37.5557026,127.0779098,37.5557965,127.07768045,45.50885026918105,,,,381467565,,,,
능동로31길,주거지 도로,37.5558904,127.0774511,37.5560665,127.077013,37.55597845,127.07723204999999,43.29954499966358,,,,381467571,,,,
군자로,3차로,37.5558904,127.0774511,37.5552417,127.0767446,37.55556605,127.07709785,95.43574868516241,,,,37399478,,,,
군자로,3차로,37.5568273,127.0782204,37.5558904,127.0774511,37.55635885,127.07783575,124.30585216740538,,,,37399478,,,,
능동로35길,주거지 도로,37.5568273,127.0782204,37.5567059,127.0785337,37.5567666,127.07837705,30.739936662532998,,,,416819990,,,,
능동로35길,주거지 도로,37.5568273,127.0782204,37.5570836,127.0775605,37.556955450000004,127.07789045000001,64.77618612748937,,,,416819990,,,,
군자로,3차로,37.5568273,127.0782204,37.557395,127.0786804,37.55711115,127.07845040000001,75.06901764140412,,,,37399478,,,,
능동로16길,주거지 도로,37.5448913,127.0730313,37.5449416,127.0740067,37.54491645,127.073519,86.72406778745386,,,,175320319,,,,
능동로31길,주거지 도로,37.5554868,127.0784828,37.5557026,127.0779098,37.5555947,127.0781963,55.92914512772929,,,,381467565,,,,
뚝섬로59길,주거지 도로,37.53197,127.08432,37.5329344,127.0838836,37.5324522,127.0841018,113.93188619558448,,,,174699475,,,,
뚝섬로,주거지 도로,37.53148,127.08173,37.5320244,127.0818181,37.5317522,127.08177405,61.03105393531828,,,,174699445,,,,
뚝섬로,주거지 도로,37.53151,127.08145,37.5320664,127.0816087,37.531788199999994,127.08152935000001,63.43185649049099,,,,174699444,,,,
자양로13길,주거지 도로,37.5319949,127.079697,37.5323305,127.0798663,37.5321627,127.07978165,40.192410213350165,,,,85960685,,,,
뚝섬로52길,주거지 도로,37.5319949,127.079697,37.5315827,127.0794906,37.5317888,127.0795938,49.31592300561924,,,,85960677,30,2,,
뚝섬로46길,주거지 도로,37.53277,127.07714,37.5322044,127.0768883,37.5324872,127.07701415,66.69328447889788,,,,172058992,,,,
뚝섬로45길,주거지 도로,37.53277,127.07714,37.5333023,127.0773916,37.53303615,127.07726579999999,63.21039654195888,,,,174699457,,,,
뚝섬로36길,주거지 도로,37.5343731,127.0716568,37.5336507,127.0713338,37.5340119,127.07149530000001,85.2270672281549,,,,172058990,,,True,
뚝섬로37길,주거지 도로,37.5343731,127.0716568,37.5346441,127.0717826,37.5345086,127.0717197,32.11066826765127,,,,174699451,,,,
뚝섬로33길,주거지 도로,37.53504,127.06933,37.5364687,127.0700048,37.535754350000005,127.0696674,169.64135561119477,,,,174699448,,,,
뚝섬로31길,주거지 도로,37.53556,127.06749,37.5357226,127.0675707,37.535641299999995,127.06753035,19.43016588769089,,,,367553852,,,,
뚝섬로32길,주거지 도로,37.53556,127.06749,37.5346978,127.067068,37.5351289,127.06727900000001,102.84019331549372,,,,179743245,,,,
뚝섬로30길,주거지 도로,37.53605,127.06558,37.5355412,127.0661399,37.5357956,127.06585995,75.08760949924549,,,,179743243,,,,
뚝섬로25길,주거지 도로,37.53605,127.06558,37.5370335,127.0646089,37.53654175,127.06509445,138.89358913811856,,,,417328648,,,,
뚝섬로21길,주거지 도로,37.53696,127.06206,37.5373181,127.0622268,37.53713905,127.0621434,42.44824427643801,,,,367553856,,,,
뚝섬로22길,주거지 도로,37.53696,127.06206,37.536332,127.0616537,37.536646000000005,127.06185685,78.48393980547607,,,,417365040,,,,
군자로,3차로,37.550617,127.0711233,37.5509124,127.0711826,37.5507647,127.07115295,33.26042952401862,,,,175357606,,,,
군자로11길,주거지 도로,37.550617,127.0711233,37.5508234,127.0705083,37.5507202,127.07081579999999,58.874189017357985,,,,381467396,,,,
군자로,3차로,37.550617,127.0711233,37.5497177,127.0709429,37.55016735,127.0710331,101.27633503363766,,,,175357606,,,,
면목로,3차로,37.5559398,127.0758152,37.5558341,127.0757613,37.55588695,127.07578824999999,12.677370420399809,,,,1149812479,,,,
면목로,3차로,37.5559398,127.0758152,37.5561186,127.0759022,37.5560292,127.0758587,21.30954181350848,,,,1149812479,,,,
면목로,주거지 도로,37.5559398,127.0758152,37.5562686,127.0750892,37.5561042,127.0754522,81.94640699858469,,,,381467519,,,,
면목로,3차로,37.5566563,127.076169,37.5562153,127.0759494,37.5564358,127.0760592,52.71958762204516,,,,1149812479,,,,
면목로,3차로,37.5566563,127.076169,37.5570235,127.0763728,37.5568399,127.0762709,44.60824712857628,,,,1149812479,,,,
천호대로104길,주거지 도로,37.5566563,127.076169,37.5569684,127.075716,37.55681235,127.0759425,53.044077567519516,,,,381467479,,,,
면목로6길,주거지 도로,37.5566563,127.076169,37.5565526,127.0762439,37.55660445,127.07620645,13.325633255268896,,,,381467569,,,,
면목로,3차로,37.56062,127.07836,37.5602605,127.0781637,37.56044025,127.07826185,43.55874167410434,,,,218790203,,,,
면목로,3차로,37.56062,127.07836,37.5607168,127.0784142,37.5606684,127.0783871,11.77629600746545,,,,218790203,,,,
능동로41길,주거지 도로,37.56062,127.07836,37.5603466,127.0790356,37.5604833,127.0786978,67.12183897561395,,,,380764198,,,,
면목로,3차로,37.56187,127.07906,37.5611204,127.0786402,37.561495199999996,127.0788501,91.19620766298097,,,,218790203,,,,
면목로,3차로,37.56187,127.07906,37.5626805,127.0794987,37.56227525,127.07927935000001,98.0689476031426,,,,218790203,,,,
동일로68길,주거지 도로,37.56187,127.07906,37.5621195,127.0783812,37.56199475,127.0787206,65.95543208090656,,,,380764178,,,True,
자양번영로,3차로,37.53441,127.07604,37.5348049,127.0761621,37.534607449999996,127.07610105,45.21154443225445,,,,37401581,30,4,,
자양번영로,3차로,37.53441,127.07604,37.5338156,127.0758633,37.5341128,127.07595165000001,67.90600874658371,,,,37401581,30,4,,
자양번영로8길,주거지 도로,37.53441,127.07604,37.5343124,127.0766482,37.5343612,127.0763441,54.71595689344814,,,,174699426,,,,
자양번영로,3차로,37.53699,127.0768,37.5373994,127.0769243,37.5371947,127.07686215000001,46.82400492247289,,,,37401581,30,4,,
자양번영로,3차로,37.53699,127.0768,37.5369192,127.0767797,37.5369546,127.07678985000001,8.073526239919278,,,,37401581,30,4,,
자양번영로12길,주거지 도로,37.53699,127.0768,37.5368802,127.0772711,37.5369351,127.07703555,43.29559576298014,,,,174699425,,,,
,,37.541528,127.0970602,37.54187,127.0951875,37.541699,127.09612385,172.2391260977798,,,,87646562,,,True,
아차산로69길,주거지 도로,37.5419704,127.0983701,37.5438476,127.0985941,37.542908999999995,127.0984821,210.97512744934787,,,,175320453,,,,
아차산로70길,주거지 도로,37.5429604,127.1012901,37.5423,127.10164,37.5426302,127.10146505,79.75306430690507,,,,516725210,,,,
워커힐로,주거지 도로,37.5426562,127.0942678,37.5426948,127.094317,37.5426755,127.0942924,6.102363496011691,,,,37402194,,,,
광나루로50길,주거지 도로,37.5426562,127.0942678,37.5424171,127.093849,37.54253665,127.0940584,45.51862887617155,,,,175320414,,,,
워커힐로,주거지 도로,37.54339,127.0964,37.5426948,127.094317,37.543042400000004,127.0953585,205.54844410666763,,,,37402194,,,,
아차산로,주거지 도로,37.54339,127.0964,37.5416502,127.0973809,37.542520100000004,127.09689045,212.76904810968188,,,,175320441,,,,
워커힐로,주거지 도로,37.54339,127.0964,37.5439809,127.0972081,37.54368545,127.09680405,97.55939409331326,,,,516647752,,,,
천호대로140길,주거지 도로,37.5439809,127.0972081,37.5438476,127.0985941,37.54391425,127.0979011,123.09248550441392,,,,175320386,,,,
워커힐로,주거지 도로,37.5439809,127.0972081,37.5455088,127.0977724,37.54474485,127.09749024999999,177.20334168537653,,,,516647752,,,,
워커힐로,주거지 도로,37.5439809,127.0972081,37.54339,127.0964,37.54368545,127.09680405,97.55939409331324,,,,516647752,,,,
용마산로2길,주거지 도로,37.5549264,127.0884101,37.5550052,127.0891945,37.5549658,127.0888023,69.69939441206814,,,,381407761,,,,
긴고랑로,주거지 도로,37.55941,127.08764,37.5590664,127.0880258,37.559238199999996,127.0878329,51.50769942872886,,,,516648939,,,,
용마산로10길,주거지 도로,37.56049,127.0875,37.5605295,127.0878603,37.56050975,127.08768015000001,32.06108682257482,,,,380760293,,,,
,주거지 도로,37.56049,127.0875,37.5604427,127.0870672,37.56046635,127.0872836,38.510224677597556,,,,380760294,,,,
용마산로14길,주거지 도로,37.56113,127.08739,37.5611983,127.088075,37.561164149999996,127.0877325,60.85486570014326,,,,380760292,,,,
능동로48길,주거지 도로,37.56205,127.08721,37.5619981,127.0867782,37.56202405,127.0869941,38.49547125093254,,,,380760278,,,,
용마산로16길,주거지 도로,37.56205,127.08721,37.5621276,127.0878949,37.5620888,127.08755245,60.9830852390518,,,,380760280,,,,
용마산로20길,주거지 도로,37.56267,127.08709,37.5627457,127.0877751,37.562707849999995,127.08743255,60.97051342338091,,,,380760299,,,,
용마산로21길,주거지 도로,37.56443,127.08677,37.5633862,127.0857439,37.5639081,127.08625695,160.2439123667006,,,,380722352,,,,
용마산로30길,주거지 도로,37.5680501,127.0861503,37.568658,127.0868626,37.568354049999996,127.08650645,92.25184535413489,,,,241752655,,,,
용마산로28길,주거지 도로,37.5680501,127.0861503,37.5678177,127.0869981,37.5679339,127.0865742,79.06461154812571,,,,380722353,,,,
능동로3길,주거지 도로,37.535274,127.0602975,37.5352318,127.0604416,37.5352529,127.06036955,13.549731751957118,,,,129527351,,,,
자양강변길,주거지 도로,37.5326217,127.0637163,37.5330241,127.0622654,37.5328229,127.06299085,135.5366136285471,,,,976911311,,,True,
능동로3다길,주거지 도로,37.5326217,127.0637163,37.5332067,127.0645064,37.5329142,127.06411134999999,95.32296525440078,,,,47234005,,,,
뚝섬로24길,주거지 도로,37.5330241,127.0622654,37.5340204,127.0627032,37.533522250000004,127.0624843,117.32412823488913,,,,129527715,,,,
자양강변길,주거지 도로,37.5330241,127.0622654,37.53327,127.0615716,37.53314705,127.06191849999999,67.24754845992179,,,,976911311,,,True,
뚝섬로22길,주거지 도로,37.534087,127.0608263,37.5341829,127.0611314,37.534134949999995,127.06097885,28.953700665047023,,,,129528355,,,,
능동로3다길,주거지 도로,37.533875,127.0653821,37.5332067,127.0645064,37.53354085,127.06494425,107.16657775548431,,,,47234005,,,,
능동로3길,주거지 도로,37.533875,127.0653821,37.5337646,127.0657897,37.5338198,127.0655859,37.97960976219689,,,,129527350,,,,
능동로3길,주거지 도로,37.533875,127.0653821,37.5338904,127.0653322,37.5338827,127.06535715,4.721502804047358,,,,129527351,,,,
동일로14길,생활도로,37.5395087,127.0625417,37.5392226,127.0628578,37.53936565,127.06269975000001,43.822970343412436,,,,603047392,,,,
자양강변길,주거지 도로,37.5303394,127.086902,37.5298551,127.0868678,37.53009725,127.0868849,54.249995567401385,,,,1193259459,,2,True,
